song_id,artist_name,track_name,popularity,year
4TyCnstYu6LGrjka5WW6ft,Rebelution,Fade Away,62,2014
69yfbpvmkIaB10msnKT7Q5,Imagine Dragons,Radioactive,71,2014
0WwrwEmAXGy6keX7noxBYO,Andy Mineo,You Can't Stop Me,64,2014
0am001WwFBVGDGLwRh3ixi,Clean Bandit,Rather Be (feat. Jess Glynne),60,2014
0dEhydwCE5Og4PLKyjfqMR,The Growlers,Going Gets Tough,61,2014
6axvnGwB3rtoriGI1lPhTz,SALES,Chinese New Year,73,2014
5GF1ljm1AWf6RQs9bQkZPR,Banda Sinaloense MS de Sergio Lizárraga,No Me Pidas Perdón,69,2014
0elXIl26ZrovBULLTrEGK6,Jaymes Young,Habits of My Heart - EP Version,67,2014
3qqho4PnTn3zlMPBzWhFFD,G.R.L.,Ugly Heart,66,2014
7ewfvLrlI0VNht4vEnoTMh,August Alsina,No Love,65,2014
6GatnDEhYQLOdRzdVbJaky,Majid Jordan,Her,64,2014
36pLU2ywVeBKEF0rrKtmCB,Naughty Boy,La La La,61,2014
14sAMwqbuFDSlLKmVBD9MI,Ingrid Michaelson,Girls Chase Boys,63,2014
01e8dGbulrphX8j3fZDQYk,Dierks Bentley,I Hold On,62,2014
24BYTj1tb5ovZcnIbtdTYD,Seekae,Test & Recognise - Flume Re-work,68,2014
0ewrI06EIDMGXvgJxuyF3U,Shakey Graves,Dearly Departed (feat. Esmé Patterson),63,2014
6wfTb2he5ANMQSFnlamnyi,Kenny Chesney,Save It for a Rainy Day,61,2014
6NyhBA9M6KK0fuVsojxL00,J. Cole,January 28th,64,2014
6225vlQNgif1W5dE5KN6Y6,K CAMP,Slum Anthem,62,2014
15DrrIod12Tc2IoMaHiwlQ,Imagine Dragons,I Bet My Life,62,2014
3qGkFQOEJ0w0SqnAXFeG2v,La Adictiva Banda San José de Mesillas,"Después de Ti, ¿Quién?",62,2014
0c7iF5fSBYxCuwsAv2z4iI,Trevor Hall,Green Mountain State,64,2014
34aYkYrY3sXhEU9O4VQgtB,One Direction,Fireproof,69,2014
70uQzsAyJ1vmloywhrO0ss,McCafferty,Beachboy,63,2014
4txn9qnwK3ILQqv5oq2mO3,J. Cole,03' Adolescence,64,2014
3tJjZMHLqhD8DaGgdBICnc,Sleeping At Last,Saturn,69,2014
2UyQQjPjq4nA7mYivEkzRx,Kevin Gates,Out the Mud,61,2014
5fD4liUw1zytutz64zFlX7,Sound Library XL,Sleep Rain,64,2014
5ZbwPEUqw1hK6rp0ppD8lR,The Living Tombstone,Five Nights at Freddy's,67,2014
