,song_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2643,0fAlHNRuvCQdxy7VD5lgaW,Ian Wong,Fragile,65,0.984,0.405,172495,0.233,0.955,7,0.112,-21.146,0,0.0373,137.727,3,0.408
2644,6V6Fma9lttQBnIaeHdZ4eC,Midland,Mr. Lonely,60,0.0247,0.589,180405,0.878,1.07e-05,4,0.285,-4.493,1,0.0359,149.987,4,0.836
2645,4vtyIW5uMCzu827nc5ThVt,Brittany Howard,Stay High,58,0.132,0.598,191396,0.853,0.00298,9,0.132,-5.373,1,0.0546,122.012,1,0.315
2646,316nnoeN99STxwMJWNnH0a,Odin Sørlie,Lucida,65,0.995,0.377,127250,0.0306,0.92,5,0.108,-28.678,1,0.0423,93.243,3,0.235
2647,5l9zjoKpFdAmcW0JdqQoNn,Lili Saeva,The Carousel,66,0.991,0.664,141565,0.125,0.956,2,0.115,-21.585,1,0.0544,83.297,3,0.475
2648,1dDDVfAfms7M6VLLKmubaJ,Above & Beyond,See The End,62,0.0141,0.497,185747,0.656,0.0,7,0.0577,-6.716,1,0.0374,127.975,4,0.0884
2649,69oPVTn6mFjMoB3axEejog,Lennon Stella,BITCH (takes one to know one),62,0.0311,0.746,183840,0.55,0.0,2,0.126,-9.68,1,0.0598,97.018,4,0.522
2650,4BCPItsB94KDLuERZT3aNM,TINI,Fresa,81,0.216,0.781,165646,0.866,0.0,5,0.101,-3.493,0,0.0867,95.993,4,0.864
2651,460SmBn35lWArK3mHzNbdR,Seedy,Press,66,0.256,0.723,185147,0.603,0.0,7,0.354,-6.257,0,0.0529,127.995,4,0.519
2652,6kBT4z3FCKGMXthNRAL5ns,Tejal Yann,Heliosphere,60,0.895,0.219,317748,0.12,0.896,0,0.113,-22.907,1,0.04,76.854,4,0.053
2653,1ZiJGdjNtvgngdT3wRKVqS,Doja Cat,Better Than Me,61,0.284,0.674,202373,0.758,3.42e-05,1,0.116,-5.379,1,0.0378,129.947,4,0.525
2654,5SecO8b3bvFNBTtrTyt91o,BROCKHAMPTON,HEAVEN BELONGS TO YOU,63,0.0208,0.68,89613,0.634,2.02e-06,7,0.479,-8.446,1,0.36,155.911,4,0.693
2655,4QWaq7U3fufJjy1rCBm6ds,Cody Johnson,Ain't Nothin' to It,58,0.132,0.514,202360,0.618,0.00078,10,0.0921,-5.673,1,0.0268,139.977,4,0.311
2656,53P3pDWN0hGSLypCMWCech,Maurice Windham,A Way to Heaven,65,0.994,0.511,62414,0.0322,0.936,8,0.094,-24.03,1,0.0446,78.431,4,0.213
2657,2g21mBQjfFsitbKg3PRyIa,Calboy,Caroline (feat. Polo G),61,0.22,0.752,157400,0.644,0.0,6,0.116,-6.042,0,0.0795,85.512,4,0.354
2658,7JHdotEeGSIbtFuo4dVvsC,Alesso,In The Middle,69,0.00504,0.751,148189,0.92,0.00302,9,0.127,-5.618,0,0.0964,122.991,4,0.633
2659,0AACyZj1JuHVFtG19P8GTC,Ricki Westberg,When We First Met,66,0.994,0.383,112750,0.018,0.95,10,0.153,-28.209,1,0.0345,89.114,4,0.388
2660,0AZYhsESBrtRq88nxq6GMZ,5ive,Me and My Brother,61,0.599,0.766,212532,0.535,0.0,0,0.1,-7.607,0,0.0691,130.053,4,0.389
2661,3DBwDqXgldSDm9FSlYSllK,ShooterGang Kony,Charlie,58,0.0834,0.948,129808,0.588,0.0,1,0.103,-6.009,1,0.378,104.031,4,0.416
2662,5goFCtUGQHU4kQuwIupc5D,KAYTRANADA,Go DJ,64,0.0327,0.525,156947,0.827,0.0,6,0.168,-5.489,1,0.404,101.042,4,0.693
2663,17tRQ9xLcfif3rNFJEwca3,Intentional Vibes,Delta,61,0.778,0.0967,250257,0.148,0.755,11,0.0902,-24.497,0,0.0465,75.507,3,0.0462
2664,1PV9dtzC0wyx71YwoGDLiO,tobi lou,Uncle Iroh,60,0.219,0.771,147692,0.621,0.0,0,0.169,-11.318,1,0.279,156.026,4,0.702
2665,7fdwZ9ShF56daUOBH02U7S,Mandolin Orange,Golden Embers,61,0.869,0.652,285787,0.168,0.0056,2,0.113,-16.26,1,0.0316,119.033,4,0.318
2666,2kcc5humLS6PKOI9rwvXex,Romeo Santos,El Beso Que No Le Di,66,0.0611,0.899,207480,0.725,6.1e-06,4,0.0928,-3.831,0,0.044,128.034,4,0.961
2667,4meLskE3DIQEBlBC18GS0Z,Santo Trevisani,If you ever change your mind,66,0.995,0.399,122000,0.0913,0.965,7,0.173,-25.056,1,0.0597,78.819,5,0.369
2668,7hXKIp3IX3nrvHkq34zbMG,Sahlene Williams,The Art Of Love,65,0.967,0.188,185880,0.0259,0.957,11,0.103,-23.169,1,0.0369,78.517,4,0.0625
2669,0CALOqrkXAE7WB2nyIATLk,Hikaru Utada,Face My Fears - English Version,63,0.0105,0.628,222013,0.751,0.0,1,0.119,-7.041,0,0.0991,159.965,3,0.44
2670,3Yk0Dz1lLZigyiuwDYoV3e,Upchurch,Parachute,58,0.000491,0.726,199169,0.816,0.0,5,0.0961,-7.21,0,0.0597,130.117,4,0.346
2671,7jQpjGSWuxXT84p00VF9EH,Passion,There’s Nothing That Our God Can’t Do - Live,60,0.00402,0.507,303653,0.848,5.54e-06,8,0.101,-5.571,1,0.0304,105.02,4,0.343
2672,7mBZGPbX8nmWRZfhityZda,Eleanor Arroway,Touch of My Soul,60,0.981,0.18,231116,0.0545,0.962,0,0.0894,-28.084,1,0.0312,71.586,4,0.0506
2673,1hHn2SG7j8Ux61wWiUcXPq,grandson,Oh No!!!,63,0.00592,0.609,215035,0.659,0.000292,2,0.161,-7.218,1,0.0442,80.996,4,0.522
2674,53Mz4V3XL02YupbVnJKfMl,Koby Laver,Close your eyes,65,0.993,0.265,192000,0.0147,0.949,8,0.103,-31.932,0,0.035,67.676,3,0.0745
2675,6NhVED81mf8llaPYpU71dw,Yxngxr1,Rather Do,62,0.853,0.859,135000,0.545,0.0,9,0.0928,-9.39,1,0.248,128.0,4,0.722
2676,4p28KkjAQ16J3yF8PQHJVg,Logic,COMMANDO (feat. G-Eazy),62,0.135,0.845,211933,0.486,0.0,8,0.104,-6.473,1,0.313,77.028,4,0.142
2677,4CuxcBpQnw3Itmp5VQoCHj,XXXTENTACION,Daemons,63,0.0345,0.753,172242,0.763,8.1e-06,0,0.0631,-4.468,1,0.275,170.057,4,0.777
2678,2qRN7PWiHRLprw4FpDeI9N,Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),73,0.333,0.747,200733,0.649,0.0,10,0.172,-6.218,0,0.219,88.011,4,0.84
2679,3cbRgbBpxgonbSa6EX4nNR,Lil Boom,Already Dead,63,0.214,0.691,113659,0.699,0.0416,0,0.112,-11.129,1,0.0943,92.991,4,0.564
2680,3hRxec7T9VCxBuIJ7chI7r,Opus Monik,Semblance,60,0.838,0.243,121484,0.21,0.942,0,0.0879,-20.955,1,0.038,68.766,5,0.0483
2681,0aTiUssEOy0Mt69bsavj6K,TOOL,Descending,63,0.00219,0.33,817832,0.61,0.769,10,0.107,-9.571,1,0.0493,172.677,1,0.24
2682,6oTaaAaIhm5Y3EhvGNJCBW,Mingmei Hsueh,A Whole New World,64,0.993,0.279,200676,0.0633,0.948,0,0.106,-26.435,1,0.0486,173.744,4,0.346
2683,5S8TnsIYMVrUg1bKxiGf6e,Cody Johnson,Dear Rodeo,58,0.00881,0.482,254653,0.654,0.000164,10,0.111,-5.268,1,0.0265,146.192,4,0.353
2684,6NGeKy2lLt86dxDjJAtBFk,Lil Skies,Breathe,61,0.187,0.642,154958,0.741,1.25e-06,6,0.146,-5.204,0,0.163,76.016,4,0.72
2685,7uxbabRF4omY1MhmIgaZ6Y,DaBaby,Celebrate (feat. Rich Homie Quan),60,0.0566,0.664,192773,0.672,0.0,6,0.279,-5.306,1,0.209,139.887,4,0.657
2686,5NeFmsnXBy6xVbz8pesM5l,Young Bombs,Better Day (feat. Aloe Blacc),62,0.073,0.662,191786,0.823,0.0,9,0.0833,-4.7,1,0.0971,118.958,4,0.435
2687,0n2nEtLP3OzDdi12ziIekx,Avicii,SOS,70,0.272,0.802,157202,0.645,0.0,5,0.119,-6.181,0,0.0715,100.001,4,0.376
2688,2WbrVeftLDcSAfQBHxA9P4,Mumford & Sons,Blind Leading The Blind,59,0.124,0.554,224703,0.81,0.0509,6,0.233,-5.791,0,0.0672,104.181,4,0.23
2689,3Vsd0nUz5GfviBGzokdX55,Voyager,After the Storm,60,0.98,0.163,197076,0.0695,0.868,5,0.0856,-23.37,0,0.0372,74.877,4,0.0351
2690,0hkfChfdYxrcTqJZ79WDfw,COIN,Let It All Out (10:05),60,0.434,0.657,220880,0.397,0.086,3,0.0841,-10.558,1,0.0349,94.016,4,0.595
2691,4YhwpzwqfWEt04ki6wLUVk,Nicholas Sipka,In my quiet hour,65,0.99,0.229,126050,0.0017,0.948,11,0.105,-28.984,1,0.0447,71.106,4,0.45
2693,0IhTEIjFaRt3B2NQYf9azQ,David Guetta,Thing For You (With Martin Solveig),70,0.0395,0.774,191399,0.723,1.82e-05,2,0.1,-5.545,1,0.0496,121.057,4,0.769
2694,48IZ6I5KgIrKL8rATErZvB,Stephen Puth,Look Away,60,0.172,0.787,184128,0.443,0.0,3,0.278,-6.709,0,0.0291,106.535,4,0.63
2695,0Qp6bdPb0XxwGCW2TDzL9d,xerLK,Finistère,65,0.983,0.16,141042,0.191,0.937,7,0.108,-19.722,1,0.037,82.926,3,0.126
2696,4w5m4X0OZ2IslxNOgtntTN,Freddie Gibbs,Crime Pays,62,0.139,0.608,182680,0.699,0.0,6,0.242,-8.267,1,0.114,146.941,4,0.784
2697,3iJeF2izF1QcpCgUc97BLl,Ellie Goulding,Hate Me - R3HAB Remix,66,0.148,0.437,203733,0.774,0.0,8,0.133,-4.918,1,0.0554,123.125,4,0.329
2698,1ooPh4BiWC3x393xLmeA0e,Andrine Årdal,Jeg kommer snart tilbake,60,0.884,0.165,231000,0.0974,0.982,9,0.0952,-23.48,1,0.0456,74.831,4,0.307
2699,5Cbo7oz78gqkzV3EAM63VA,Aitana,+,81,0.106,0.561,219367,0.666,0.0,8,0.123,-4.243,1,0.0322,160.019,4,0.675
2700,2P05XZMM1Yg3ENIzCEanAj,Octave Rivière,Un rêve merveilleux,65,0.992,0.0951,202000,0.00524,0.898,0,0.0703,-37.806,1,0.0444,86.819,4,0.0917
2701,2MQWeK6zYI6PEN2vYRery3,Marca MP,Despegando el Vuelo - En vivo,60,0.278,0.656,211931,0.442,0.000516,7,0.159,-9.336,0,0.0424,106.775,4,0.649
2702,79JBjIq90BrQ8Ws0pUhlzD,Mabel,Mad Love,76,0.667,0.622,169813,0.796,0.0,0,0.106,-2.999,0,0.172,197.705,4,0.62
2703,0qZ7oronoocHdFDKGBdgLQ,Zion & Lennox,Sistema,72,0.0434,0.744,189880,0.835,0.0,2,0.0911,-3.356,1,0.156,173.95,4,0.736
2704,75nZ4W6quZhI55LKiqCXWh,Caamp,By and By,60,0.796,0.584,280795,0.474,2.69e-06,9,0.115,-7.981,1,0.0258,101.457,4,0.332
2705,6GefwzSnQkQoCnWJNs9IZR,Russ,RENT FREE,65,0.0588,0.784,150200,0.543,5.32e-05,6,0.255,-9.769,1,0.272,108.982,4,0.451
2706,6ecZgo1zPSMA4Ps2H5TD80,Dreamscaper,Counting to Infinity,60,0.956,0.181,257269,0.0467,0.966,5,0.0849,-28.959,1,0.0315,72.74,4,0.116
2707,1WjZ65MpVOEdCeyBEWzoU7,Fabolous,My Mind (feat. Jacquees),61,0.0159,0.641,219413,0.579,0.0,5,0.285,-7.636,1,0.168,87.075,4,0.406
2708,2bQxqezLVNiJVeLO0RWPON,YBN Cordae,Lost & Found,60,0.19,0.821,160744,0.795,1.55e-05,11,0.353,-5.523,1,0.25,117.99,4,0.532
2709,3u2ingQrmEVBJ6IJ0adpkW,Tito Torbellino Jr,Bajo Perfil,63,0.512,0.786,199627,0.667,0.0,7,0.197,-7.733,1,0.0308,107.458,3,0.893
2710,5md87aD3pGXRghKUbZdyh8,Jonas Brothers,Strangers,62,0.0312,0.594,233853,0.842,0.0,1,0.071,-4.892,1,0.072,129.986,4,0.573
2711,4tZVecOHfomT1ffDPYN7bP,Michel LeBond,A Spotless Mind,60,0.876,0.15,207056,0.133,0.879,5,0.111,-24.177,1,0.0354,75.308,4,0.0789
2712,1npS27jD8Fm6QpNHmtH5Pq,Luna Meguise,Noches rojas,65,0.989,0.402,133524,0.0039,0.952,9,0.108,-24.714,0,0.0581,71.902,4,0.182
2713,2biNa12dMbHJrHVFRt8JyO,Yella Beezy,Bacc At It Again,60,0.00124,0.948,228186,0.623,1.07e-06,8,0.0716,-5.725,0,0.168,135.979,4,0.856
2714,4byXh93siQtzKLdjKuJaAF,Hozier,No Plan,59,0.115,0.456,331013,0.75,1.69e-05,9,0.114,-4.609,0,0.0444,80.019,4,0.564
2715,0D2GrOxDYUSEO5lPBBiQ3v,R3HAB,Lullaby - GATTÜSO Remix,67,0.00544,0.494,222187,0.639,0.0,1,0.143,-6.276,0,0.0324,127.997,4,0.235
2716,4aGG4VOWGv9RwlYQNsBrkE,Rodney Atkins,Caught Up In The Country,62,0.0137,0.603,160991,0.852,0.0,7,0.513,-5.166,1,0.0463,124.091,4,0.655
2717,2R7ZNlng7Kjdo0Pp4TWNXa,Omar Apollo,Frío,61,0.501,0.689,125707,0.836,0.00129,0,0.108,-3.966,0,0.408,85.795,4,0.76
2718,3iCO0ZekWPK6rmLnDjejLB,Bakermat,Baianá,60,0.000741,0.564,180843,0.723,0.672,2,0.543,-6.983,0,0.0702,121.97,4,0.466
2719,4MWbv6pxJwZQKYISsmjuJ9,Anson Seabra,Last Time,62,0.922,0.546,226323,0.138,1.42e-06,3,0.105,-14.458,1,0.0666,136.063,4,0.528
2720,1ji27xS6hNf2LEZQNXGTdT,J.I the Prince of N.Y,Love Won’t Change,60,0.129,0.551,128052,0.59,0.0,2,0.0907,-9.441,1,0.394,86.207,4,0.205
2721,7wPJzUYidMGYaJx0lkRpfM,We Are Messengers,Maybe It's Ok,60,0.119,0.509,211293,0.712,0.0,1,0.0831,-6.097,1,0.0331,138.005,4,0.489
2722,2O3EfKvHDndVDfVUE1ySkZ,Pentatonix,"Joyful, Joyful",63,0.133,0.539,234467,0.682,0.0,6,0.0746,-5.476,1,0.0551,110.933,4,0.393
2723,4nIlb1h6Iu7i8auJyFModK,Shaman,In Light Rain With Thunder Closing In,62,0.000212,0.0775,141000,0.329,0.862,1,0.229,-23.286,1,0.0668,76.199,4,0.0935
2724,0fToFBFypPz5XMyAdAm7Ay,SEVENTEEN,Fear,68,0.16,0.592,175213,0.946,0.0,7,0.139,-2.699,0,0.327,146.037,4,0.705
2725,6Q0KBExmZVG7KVoFA8CRag,XXXTENTACION,the interlude that never ends,63,0.831,0.597,148760,0.232,0.0,7,0.0723,-9.411,0,0.0332,78.912,4,0.094
2726,0gEcmyKlIUoi3sHTFVO1bE,tobi lou,I Was Sad Last Night I'm OK Now,61,0.497,0.87,190561,0.637,3.15e-05,5,0.205,-8.368,0,0.0614,120.99,4,0.78
2727,3T00mhdOYUuM5yiuPs3xhs,Dom Dolla,San Frandisco,66,0.0443,0.779,185000,0.937,0.101,9,0.0912,-6.269,0,0.0496,125.025,4,0.49
2728,3W67I10IdSjH3ViNhYzzZu,Robin Bennich,"Looking Forward, Looking Backward",67,0.992,0.216,177875,0.087,0.917,7,0.134,-23.958,1,0.0415,68.365,4,0.171
2729,6AomCkEOQUODCYzQwH4SWC,A$AP Ferg,Floor Seats,64,0.069,0.706,157507,0.733,0.154,5,0.823,-4.942,1,0.097,135.996,4,0.683
2730,2sssyogPeYk581LqeMZOQu,XXXTENTACION,Hot Gyal,64,0.279,0.797,134400,0.573,2.13e-06,11,0.16,-5.226,0,0.34,99.754,4,0.583
2731,3U12UQj4wXe4tvnxskeghh,Rarri True,Young Boss,58,0.116,0.655,174185,0.641,0.0,3,0.0858,-6.923,0,0.215,85.509,5,0.487
2732,0LRcLz3D9bHLPPVegJoFZL,Alexander Molina,Linger,66,0.982,0.291,163013,0.027,0.892,0,0.137,-27.265,0,0.0426,72.176,3,0.177
2733,6CagMrZXJUdGGIw6Eaepos,Sabrina Carpenter,Exhale,64,0.879,0.513,164709,0.266,0.0,7,0.123,-10.611,1,0.0357,74.009,4,0.276
2734,7EGqwboQMKQhBw4z49rBLI,Why Don't We,With You This Christmas,64,0.404,0.712,146752,0.783,0.00292,10,0.106,-4.957,1,0.0413,80.005,4,0.529
2736,7GFt2LADobdLm25reQgEyK,H.1,Nothing changes: everything is different,62,0.922,0.573,169796,0.177,0.6,3,0.108,-18.774,0,0.347,130.187,1,0.312
2737,0KvgYjNjdjpgjanBhUnSfO,Chama Wijnen,Reaching,65,0.993,0.313,176500,0.00729,0.796,9,0.106,-29.599,1,0.0388,72.082,4,0.0799
2738,4zvvvHm0b5CBl37tocxm7n,Hozier,Sunlight,59,0.368,0.464,257347,0.559,0.000176,7,0.106,-4.209,0,0.0287,115.349,4,0.368
2739,6OXDTduxjhhvcuqhapshMR,Natanael Cano,Compa Bladi,64,0.282,0.773,177584,0.677,1.12e-05,1,0.0641,-6.463,0,0.0324,150.085,3,0.915
2740,3UqLP9Cq1DNryqu9scjak0,Ari Lennox,Broke (feat. JID),60,0.173,0.894,242000,0.307,0.0,1,0.0831,-8.941,0,0.115,120.001,4,0.48
2741,5UTB9A5HGpryxqB5LGQB3z,Ozuna,Sin Pensar,65,0.0911,0.861,249893,0.628,0.0,1,0.0754,-7.597,1,0.0618,146.006,4,0.685
2742,3RtDQEXpu3VDgLB9DIGNFW,Pouya,Superman Is Dead,60,0.163,0.902,196766,0.609,0.0,4,0.0636,-8.454,0,0.092,125.041,4,0.388
2743,6KQVHlSUKdIEO91qTNm6Uz,Mingmei Hsueh,Can You Feel The Love Tonight,64,0.993,0.404,130625,0.0251,0.96,9,0.108,-29.059,1,0.0413,98.777,4,0.532
2744,56f5qnyAlZdlz8wrUDA50h,Mau y Ricky,Desconocidos,78,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
2745,5Es5pG548uc04wSlpBKlUN,Hopsin,Picasso,63,0.31,0.606,197877,0.795,0.0,2,0.272,-6.619,1,0.426,165.212,4,0.608
2746,7mkT9kS25nUIoNkm02Ww0n,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",59,0.188,0.654,211760,0.798,0.0,0,0.15,-4.084,1,0.0451,92.207,4,0.574
2747,2QlPMIhutG3WHV26Eza8u9,Rosie Carney,Thousand (feat. Lisa Hannigan),65,0.943,0.676,206440,0.198,0.0132,1,0.104,-13.91,1,0.0333,118.004,4,0.125
2748,4MDLvDUSbL6TEtc12CxNyp,Grupo Firme,El Mundo a Tus Pies,68,0.331,0.652,176227,0.524,0.0,5,0.273,-6.582,1,0.0311,134.812,4,0.396
2749,5YkAqxoym5dZ1fYoaN0iCx,keshi,blue,66,0.0774,0.55,180720,0.564,1.03e-06,1,0.0927,-8.494,1,0.0314,79.962,4,0.192
2750,58bqqIYUIbkMOgD1ZBAr1E,Natanael Cano,Iniciales AL (Porte Fino),63,0.304,0.672,202419,0.669,0.0,8,0.112,-4.384,1,0.0359,107.518,3,0.926
2751,3OLeQWqsXLKFbboNufjc8Z,Mark Mintuny,Beloved,66,0.993,0.301,133879,0.0114,0.901,2,0.108,-24.97,1,0.0431,81.41,4,0.652
2752,6rC06yWehxOD8mN7fxGNMb,Blueface,Disrespectful,60,0.192,0.945,152400,0.535,0.0,9,0.323,-6.181,1,0.401,107.01,4,0.65
2753,10voUgZZce2HxtJPzpfEz8,Darrell Vitagliano,Crisantemo,66,0.994,0.346,129000,0.147,0.959,10,0.104,-25.919,0,0.0411,97.14,4,0.424
2754,5bYh4GtBwIh5SnJ02dbhx5,Bassnectar,It's About To Get Hectic (feat. Born I),60,0.0565,0.586,244091,0.953,6.97e-05,5,0.271,-0.803,1,0.0502,88.0,4,0.255
2755,2siGLwunHkTMJjmy4oHfLB,Elevation Worship,Never Lost,61,0.206,0.49,315538,0.524,0.0,3,0.0951,-8.229,1,0.0389,122.874,3,0.181
2756,7G49xPDPewxbSDkqEGM61W,Ozuna,Nibiru,68,0.081,0.814,158827,0.566,2.31e-05,10,0.106,-6.386,0,0.344,173.023,4,0.158
2757,0cciBj4236w1xByzZvn92D,Free Nationals,Beauty & Essex,62,0.284,0.552,277046,0.741,8.2e-05,11,0.334,-5.419,0,0.0542,69.709,4,0.718
2758,6pvG7rCh9GQQTWUCkPVjDB,Leroy Bolander,That day,65,0.995,0.464,118500,0.0935,0.957,4,0.0959,-25.711,1,0.0885,113.002,4,0.254
2759,24qhW8fqWyrMHqkBfM2HPk,YUNGBLUD,hope for the underrated youth,67,0.0222,0.225,240907,0.774,0.0,11,0.111,-3.18,0,0.0483,157.525,4,0.167
2760,4BOCx4hnSq0xWO3lcEbibQ,Naturally Recurring,Sunrise Glory,64,0.965,0.173,249818,0.0185,0.905,2,0.1,-36.582,0,0.0403,138.268,4,0.0642
2761,7jYOivheBtZYcsnJhQOMXT,Christopher Dicker,Solitaire,65,0.99,0.405,114071,0.0712,0.947,2,0.108,-22.989,0,0.0416,134.349,4,0.14
2763,0Tgis2qMYPuHlfy51KzHkF,El Fantasma,El Mes de Mayo,63,0.711,0.731,167339,0.527,0.0,10,0.0609,-4.404,1,0.0932,122.151,4,0.887
2764,5EmRdnYpBnMWFu8PLGxYYj,Niko Moon,GOOD TIME,59,0.134,0.791,213487,0.64,0.0,5,0.371,-5.876,1,0.0468,138.043,4,0.616
2765,5qOCmP9qU3AmeCIZ4hjimg,Brooks & Dunn,Believe - with Kane Brown,59,0.281,0.583,311200,0.394,9.86e-06,9,0.0781,-7.73,1,0.0307,120.049,4,0.184
2766,3bb6awuqz2ZJggqGtvPVYE,Alan Ellis,Circadian,66,0.976,0.215,172208,0.0441,0.901,8,0.0818,-24.86,1,0.0362,94.123,4,0.0378
2767,6Ae3iWVP4x55cr0VywHQne,Juliet Moss,Abstract,65,0.996,0.445,130706,0.0497,0.922,4,0.109,-26.043,0,0.0669,157.456,3,0.533
2768,3uW1lWgdTN494vIxu3R9Or,Young Thug,I'm Scared (feat. 21 Savage & Doe Boy),60,0.00333,0.909,200733,0.414,3.4e-06,1,0.114,-7.316,1,0.3,146.004,4,0.138
2769,1qnQqvSMiErQ7WWt1nYm7R,Heike Blau,Heimweh,65,0.993,0.352,138750,0.0517,0.955,10,0.102,-22.434,0,0.0462,94.173,3,0.249
2770,0BrNxl46Vnt1Ln8jVJFktl,KAYTRANADA,Taste,63,0.00983,0.782,217320,0.771,0.000255,11,0.0747,-9.17,0,0.371,114.988,4,0.368
2771,5EQJi4cqnTHr28FkssA4kJ,Yung Pinch,Cross My Mind,60,0.26,0.741,196269,0.621,0.0,2,0.119,-8.716,0,0.0416,117.941,4,0.267
2772,1ymvyDsiAUbzEhmSkfCSYh,Billy Eichner,Hakuna Matata,65,0.274,0.53,251520,0.584,0.0,0,0.158,-11.891,1,0.218,81.854,4,0.575
2773,09g7JMQLhGPspMm1hfeqCc,Voyager,First Bridge,65,0.93,0.0777,128672,0.083,0.707,0,0.0843,-27.513,1,0.0436,175.335,3,0.0394
2774,5VLHz9vAcU4xq5VKODueYX,Blac Youngsta,Cut Up (feat. Tory Lanez) - Remix,60,0.000931,0.828,210248,0.537,1.1e-05,11,0.121,-6.503,1,0.0921,164.056,4,0.556
2775,0vXVI7kPKK2p6XO4rybEHC,Calboy,Purpose (feat. G Herbo),60,0.207,0.841,179840,0.693,0.0,3,0.102,-5.635,0,0.179,154.978,4,0.706
2776,7ssEhls1ZYEGtBsoovkMSe,Ciara,Level Up,64,0.0142,0.746,204150,0.825,0.0107,1,0.121,-4.666,1,0.169,152.914,4,0.584
2777,7uXuh0yrYHyOXV3S8dgjGn,Calma,Remedy,60,0.964,0.296,169367,0.16,0.914,2,0.103,-23.075,1,0.0432,62.824,3,0.0391
2778,56Rmib5mhCfiaSJqhLgEdW,H.E.R.,Hard Place - Single Version,64,0.143,0.611,210304,0.769,2.77e-05,9,0.314,-4.044,1,0.112,160.014,4,0.414
2779,2pX2u1nP0OU2cNK4KEMuJB,J.I the Prince of N.Y,Company,60,0.102,0.766,129384,0.439,0.0,6,0.111,-11.766,1,0.497,120.463,5,0.578
2780,0eX8N24s7pDZ8mC4HDtbWR,Yungeen Ace,Brand New (feat. Stunna 4 Vegas),59,0.129,0.851,225293,0.679,0.0,2,0.091,-6.317,0,0.243,119.916,4,0.504
2781,3d7uS6KzdacpUccKpjXr7x,Joan Sebastian,Te Irá Mejor Sin Mí,68,0.65,0.699,176320,0.414,0.000942,9,0.103,-10.756,1,0.0269,99.993,4,0.419
2782,7dQFpbs34ufIEU745DVclf,ROSALÍA,Aute Cuture,70,0.0756,0.747,147626,0.643,0.00894,7,0.355,-6.991,1,0.178,99.981,4,0.538
2783,3xmJo7JydhDml7GAS9YTcN,Knife Party,Death & Desire (feat. Harrison),63,0.0011,0.617,237947,0.964,0.488,7,0.186,-3.396,0,0.04,124.99,4,0.379
2784,3C4KPCcAUNRviPtazWy39H,Prince Royce,Trampa (feat. Zion & Lennox),70,0.00996,0.762,211222,0.829,9.35e-05,7,0.111,-5.684,0,0.0889,100.064,4,0.857
2785,0MLi0xtqUGYzIDPHEc0SdT,Lil Skies,More Money More Ice,61,0.0191,0.524,167943,0.547,0.0,8,0.201,-10.348,1,0.423,106.802,5,0.237
2786,5HXMo0UmeCdK9c8uDm9KKz,Prince Royce,Dec. 21,66,0.24,0.761,211832,0.723,0.0,11,0.0888,-5.618,1,0.0408,112.013,4,0.502
2787,1AyZlUfEdW8pBzILc2Zd5D,Minnie Scolanti,Timelapse,65,0.992,0.46,122206,0.011,0.965,4,0.1,-26.056,0,0.0491,125.265,4,0.118
2788,1paiMpVnmwutk61EXVqG0z,Why Don't We,Mad At You,66,0.0804,0.835,169883,0.65,0.0,7,0.127,-5.027,1,0.0342,109.999,4,0.581
2789,4eCyLaMgnZkgWJnFuXJgV8,Steven Goldmund,Accomplishment,60,0.921,0.129,234429,0.136,0.927,8,0.111,-22.947,1,0.0515,177.075,3,0.0333
2790,3PYkZK3DA2Y6JSr1vAXRNf,Olivia Rodrigo,"What I've Been Looking For - From ""High School Musical: The Musical: The Series""/Nini & E.J. Version",60,0.827,0.734,125096,0.291,0.0,0,0.144,-7.921,1,0.0418,135.779,4,0.715
2791,5NOHsDSfLIH45y3i9PfRyh,Casper Magico,Fantasmita - Remix,74,0.246,0.707,262269,0.87,1.97e-06,7,0.0664,-2.958,1,0.103,173.939,4,0.801
2792,77dcmf2tTedc3BuOPF13Ma,HEIZE,We don’t talk together,67,0.039,0.64,199216,0.734,0.0,11,0.333,-4.67,0,0.0381,97.862,4,0.308
2793,7hpyc0am4vTYj06dxzN52t,Lil Durk,Weirdo Hoes,59,0.013,0.765,197697,0.706,0.0,2,0.12,-4.493,1,0.31,153.138,4,0.299
2794,02Pi34f82D19t9ayVEhM7M,Kevin Gates,Face Down,58,0.12,0.717,158374,0.749,0.0,9,0.22,-5.207,1,0.149,147.922,4,0.574
2795,0T9un1tCka7l3lwsJmmLLU,Bea Miller,FEELS LIKE HOME,62,0.376,0.817,211522,0.445,0.0,4,0.107,-7.21,0,0.103,97.024,4,0.273
2796,1MGWgLxUXDodD8Tw8TFppN,Young Thug,Lil Baby,60,0.00252,0.848,201893,0.455,0.0,1,0.112,-9.568,1,0.0746,163.004,4,0.66
2797,1soECbw2IFdWt5W8Rb4uG7,Romeo Santos,Payasos,66,0.245,0.855,203427,0.698,0.0,10,0.347,-4.511,0,0.0447,124.057,4,0.906
