,song_id,artist_name,track_name,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
746,5OUSPcqhYTOzpbXzoEvKim,Keith Urban,The Fighter,64,2016,0.681,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.197,0.761,132.023,184040,4
747,2BrzlUj1u1CtvaJDGIKpsP,Noah Cyrus,Make Me (Cry),69,2016,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,242081,4
749,2I12vOWeJU5ayhr6ha6esf,$uicideBoy$,O Pana!,67,2016,0.8,0.505,0,-6.54,1,0.115,0.0206,2.05e-05,0.198,0.179,114.972,128418,4
750,60xaS8mYBKUW4VQQ666N0T,Chance the Rapper,All Night (feat. Knox Fortune),68,2016,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542,4
751,1IZwCzAmaFmmdJj0cmhaax,Jemaine Clement,Shiny,67,2016,0.641,0.68,0,-7.64,1,0.23,0.482,0.0,0.101,0.574,146.116,185467,4
753,52UFaisgZzjLPyuhf01Amo,Pink Noise,Pink Noise for Sleeping,65,2016,0.105,0.0328,1,-33.814,1,0.0748,0.968,0.874,0.112,0.014,78.386,300188,1
754,1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,Good Good Father,66,2016,0.429,0.587,9,-4.588,1,0.0275,0.315,0.0,0.108,0.164,145.003,293398,3
755,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,Dark Necessities,73,2016,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,302000,4
756,5UiT4e4DHwZrcVIXojU5um,Hoodie Allen,Surprise Party (feat. Blackbear),66,2016,0.671,0.699,6,-4.224,0,0.0647,0.00453,0.000277,0.173,0.379,72.946,188040,4
757,0YSTRuZ7elW9CEBfZJW5Js,Kevin Gates,Hard For,64,2016,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141,247600,4
758,5sjIhQzNljMVrDklI91ezp,Blake Shelton,A Guy with a Girl,64,2016,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,189467,4
759,3qEg6xYffvuvwpq4U6FRrK,NF,Lost In The Moment,67,2016,0.511,0.629,0,-7.755,1,0.151,0.41,0.0,0.162,0.0442,129.924,242680,4
761,0yTJtxZJ5VLfBEHhiNUNeY,Young the Giant,Silvertongue,65,2016,0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,4
762,6JyuJFedEvPmdWQW0PkbGJ,Skrillex,Purple Lamborghini (with Rick Ross),72,2016,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510,4
763,7xHWNBFm6ObGEQPaUxHuKO,Sia,The Greatest (feat. Kendrick Lamar),73,2016,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4
764,2PtbdHcXDnUBwDUcwBFIMw,Jon Langston,All Eyes On Us,64,2016,0.276,0.903,10,-2.542,1,0.062,0.00485,0.0,0.127,0.723,81.286,182993,4
765,7LZN7FkxHZk6maiN6NdI2i,Local Natives,Dark Days,63,2016,0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,180413,4
766,7HytU9V8vMCUayply0lYBq,Hoodie Allen,Champagne and Pools (feat. Blackbear & Kyle),65,2016,0.61,0.641,9,-4.352,0,0.268,0.519,0.0,0.902,0.852,67.413,214413,4
767,0Ys4J7iim6STsGeLmFLWIo,Nohidea,Smile,67,2016,0.531,0.487,2,-10.321,0,0.22,0.911,0.00201,0.222,0.749,75.487,144041,4
768,3BDpn2Vivr1BFhlGsYs5tp,Housefires,Build My Life,67,2016,0.303,0.478,7,-7.851,1,0.0352,0.371,0.0,0.131,0.117,139.795,491691,4
769,5qC17VMNoZdF2gAw28FtsV,Tomppabeats,Monday Loop,63,2016,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,91505,3
770,4vb4mFvYsr2h6enhjJsq9Y,Adele,Water Under the Bridge,66,2016,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,4
771,39stgJx17gXBtxvPGlVJfl,Phora,I Think I Love You,64,2016,0.544,0.446,6,-11.735,1,0.536,0.607,0.0,0.0923,0.469,115.192,210452,5
772,5dI1yHSqgmilFEqpGbqxHh,Post Malone,Leave,67,2016,0.535,0.55,4,-7.249,1,0.0229,0.246,0.000105,0.124,0.619,90.086,324853,4
773,7vVsDu0gTg6oZtrKy7pXcW,Luke Combs,Can I Get an Outlaw,64,2016,0.537,0.804,11,-5.491,1,0.0362,0.0181,0.000106,0.0859,0.472,75.991,238827,4
774,1NBJoYCz83qtBFGGPgfTkQ,Luke Combs,Sheriff You Want To,64,2016,0.659,0.664,6,-7.741,1,0.0282,0.0897,0.0,0.109,0.621,151.996,221120,4
775,2CgOd0Lj5MuvOqzqdaAXtS,Porter Robinson,Shelter,68,2016,0.276,0.796,0,-4.499,1,0.0579,0.00293,0.0,0.184,0.26,199.526,218965,4
776,4mU5iXHeLgbR94siF7p1sY,The Weeknd,Six Feet Under,69,2016,0.772,0.504,6,-8.219,0,0.0761,0.129,0.0,0.125,0.244,140.035,237573,4
777,30Zcjs7pgEkmJA1lEbGSWT,Kanye West,FML,67,2016,0.527,0.415,5,-7.184,1,0.131,0.329,0.0,0.195,0.12,125.357,236120,4
778,0O1x2tRm8ZpfDbcpOWZp7z,Jake Owen,American Country Love Song,64,2016,0.529,0.891,8,-4.36,1,0.043,0.0457,0.0,0.0942,0.329,104.031,199747,4
779,2FK1qmw8XNBqUe5CcgTVnE,Jon Bellion,Guillotine,63,2016,0.574,0.803,4,-3.17,0,0.186,0.102,4.15e-06,0.0861,0.647,97.967,208125,4
780,5W3UniuRMkHHIpaiQo1hAW,Niykee Heaton,Bad Intentions,67,2016,0.747,0.716,11,-5.071,0,0.0798,0.26,0.0,0.0907,0.487,123.979,245723,4
781,7MdZQXUBijQxcBkYz4G1Z5,Jinsang,Affection,68,2016,0.698,0.193,1,-15.01,1,0.0902,0.914,0.937,0.0882,0.607,84.03,117495,4
782,6ixkZ2Q9gQeh52C6GxbETg,Current Joys,Kids,67,2016,0.827,0.66,6,-9.669,1,0.0337,0.508,0.403,0.0756,0.904,113.449,269143,4
783,0WyFpxYlBCgH1gMXd26OOr,Cole Swindell,Flatliner,64,2016,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,4
784,2TlGQg8UKymxu3frqMXeO2,Upchurch,Hillbilly,63,2016,0.787,0.752,2,-5.293,1,0.105,0.0651,0.0,0.108,0.199,140.04,150857,4
785,4oeaIftdpT3JuZLcCkKmVE,The Weeknd,False Alarm,70,2016,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,220307,4
786,6kcHg7XL6SKyPNd78daRBL,Saint Motel,Sweet Talk,65,2016,0.67,0.843,1,-4.311,1,0.0454,0.0392,0.0,0.225,0.713,117.01,192040,4
787,3HAgxyWGeJtIVabS2mTREt,Caamp,Vagabond,66,2016,0.571,0.399,4,-11.919,1,0.0364,0.766,0.0146,0.0926,0.611,141.922,129464,4
788,1LPGwuFgIzbJoShfDdw7MY,Glass Animals,Youth,67,2016,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,230693,4
789,3VK8copXwqvAueMPhnBe6K,Calibre 50,Siempre Te Voy A Querer,69,2016,0.775,0.452,0,-4.243,1,0.0311,0.58,0.0,0.17,0.606,129.941,234360,3
790,72zmwnbXjx9fMUjw3mbDSs,The Head and the Heart,All We Ever Knew,65,2016,0.487,0.724,0,-5.905,1,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,225560,4
791,4rJesaufMl2xD0f2G8Xgnd,Whiskey Myers,Stone,62,2016,0.438,0.477,0,-7.649,1,0.031,0.243,7.8e-06,0.183,0.176,137.645,335623,4
792,6WaYiQUPel70HUaCZj5eND,I Prevail,Scars,67,2016,0.505,0.964,7,-3.673,1,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,229773,4
793,5masKPHeAOVNgxdLebIcK7,Kygo,Stole the Show,74,2016,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,223187,4
794,33zbOXJSwW7uf4VXXWow2O,Travis Scott,the ends,68,2016,0.585,0.737,4,-4.121,0,0.191,0.0661,0.0,0.0904,0.0497,171.853,201263,4
795,4WYwP4V2SGCUXJGEha0ODM,The Frights,Tungs,65,2016,0.565,0.618,1,-11.316,0,0.104,0.0697,6.37e-05,0.509,0.5,106.337,170299,4
796,2yJ9GVCLMmzBBfQAnfzlwr,ScHoolboy Q,THat Part,66,2016,0.927,0.535,6,-7.59,0,0.0911,0.0855,0.0,0.136,0.336,112.96,313573,4
797,54s6sdPuMjVtdB5d5KFzTC,BTS,Save Me,72,2016,0.614,0.823,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.539,139.948,196506,4
798,55OdqrG8WLmsYyY1jijD9b,Young Thug,Wyclef Jean,65,2016,0.863,0.576,5,-5.687,0,0.239,0.124,0.0,0.143,0.832,132.054,236293,4
799,5v7kaZNsnyByrSJOfO8gKq,Kodak Black,Skrt,64,2016,0.901,0.352,2,-10.038,1,0.0916,0.585,0.0,0.122,0.199,111.065,224865,4
800,3NxAG2ni1lLa8RKL6a0INc,Drake,Childs Play,66,2016,0.745,0.473,10,-11.243,0,0.0955,0.017,1.12e-05,0.197,0.296,80.006,241400,4
801,2hIzjuxyItTpPuZZIULExJ,Deep Sleep Music Collective,Sleeping Music (Deep Sleep),69,2016,0.153,0.00197,1,-36.815,1,0.0524,0.968,0.913,0.121,0.039,134.697,118674,1
802,0UHB9METy4VCXNgkcGqHqS,Rihanna,Kiss It Better,69,2016,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,253080,4
803,4Q2xPu7B9e3PDnIUMXHw29,El Fantasma,Mi 45,68,2016,0.805,0.452,5,-6.21,1,0.0398,0.529,0.0,0.0907,0.969,100.989,151903,3
804,41d2Q6DHcM20OdzynkRtvf,Bad Suns,Daft Pretty Boys,62,2016,0.662,0.837,8,-5.015,1,0.0582,0.0623,0.0,0.0931,0.613,136.998,187013,4
805,7ciLq0Cip0yxiz6KANrOUq,DNCE,Toothbrush,70,2016,0.554,0.786,7,-5.837,1,0.132,0.122,0.0,0.468,0.823,104.957,231813,4
806,4riDfclV7kPDT9D58FpmHd,Steve Lacy,Some,65,2016,0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,118393,4
807,1euszbbvkUzQzIhZUWFmXG,Highly Suspect,My Name Is Human,63,2016,0.515,0.698,2,-5.572,0,0.0279,5.71e-05,8.64e-05,0.0827,0.194,139.96,258773,4
808,5aOpzm8W8zysk4asB9hxJw,Flume,Say It (feat. Tove Lo),63,2016,0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,262521,4
809,1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,76,2016,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160,4
810,2ACOWPLUe4A4KuQ5ioD2od,Fifth Harmony,That's My Girl,70,2016,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013,4
811,3cCxoOgfi6hgt8MNteuiiD,Kanye West,Fade,67,2016,0.752,0.765,9,-5.805,0,0.0908,0.118,0.0,0.31,0.309,105.998,193748,4
812,4mCf3vQf7z0Yseo0RxAi3V,Rihanna,Desperado,68,2016,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3
813,4H6uJnjhyjxDw1F4jR8irF,Phora,Fake Smiles,64,2016,0.461,0.612,8,-8.645,1,0.522,0.15,0.0,0.086,0.0374,168.504,207201,3
814,6AGON2BGdPmPMJGiiNuuwl,J. Cole,Immortal,65,2016,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,4
815,0imfNymwLWKyhLBlBZYg53,Wheeler Walker Jr.,Drop 'Em Out,66,2016,0.691,0.588,0,-7.96,1,0.101,0.178,0.0,0.0832,0.972,95.649,94293,4
816,5AKlnLpP3WLwZseNbjquND,Ariana Grande,Let Me Love You,69,2016,0.528,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.704,223853,3
817,5z4O1H0vFY0Nh4ZMtfgapP,Banda Sinaloense MS de Sergio Lizárraga,Solo Con Verte,69,2016,0.751,0.525,10,-5.209,1,0.0311,0.285,1.43e-05,0.268,0.663,119.877,192973,4
818,3OXpdrHLT4IqM76RajgM6Q,EDEN,drugs,68,2016,0.484,0.444,4,-6.935,0,0.0636,0.601,0.0,0.238,0.226,144.21,338333,4
819,4z9gBZQjGS4QLb4LOvmeuA,BTS,Burning Up (Fire),72,2016,0.627,0.706,10,-3.201,0,0.0597,0.00227,0.0,0.122,0.536,99.93,203352,4
820,1BViPjTT585XAhkUUrkts0,Frank Ocean,Seigfried,66,2016,0.377,0.255,4,-11.165,0,0.0387,0.975,0.000208,0.102,0.37,125.004,334570,5
821,2A9rFFPwsnhusCh8ZMBvYY,DJ Shadow,Nobody Speak,66,2016,0.621,0.814,2,-5.937,1,0.154,0.0405,0.00274,0.263,0.304,160.066,195966,4
822,3XeB1bCs6NSaLKmTkVbx6R,NF,Got You On My Mind,66,2016,0.605,0.56,8,-7.358,0,0.038,0.171,1.14e-06,0.14,0.332,130.011,241160,4
823,316r1KLN0bcmpr7TZcMCXT,The 1975,The Sound,62,2016,0.646,0.938,0,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,248880,4
824,01Ch5LzVStxCFPKkT1xg6k,Travis Scott,sweet sweet,66,2016,0.733,0.578,0,-5.245,0,0.0417,0.0859,1.19e-06,0.403,0.447,142.028,222318,4
825,3yHQKddM8SVCRnuPSo3HPN,BLACKPINK,BOOMBAYAH,74,2016,0.658,0.836,5,-3.282,0,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,240849,4
826,2c8sgbZoEanC3QyFNZxUcA,Logic,Flexicution,66,2016,0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,218947,4
827,5bodDpPolC3xlame0SVcDY,The Lumineers,Angela,61,2016,0.668,0.563,4,-8.23,1,0.0305,0.649,0.000347,0.11,0.289,130.366,201786,4
828,7K5dzhGda2vRTaAWYI3hrb,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",70,2016,0.632,0.701,7,-5.921,1,0.146,0.0114,0.0,0.108,0.497,162.958,215414,4
829,4vcoNCrTtunmJ9q8srpVly,Glass Animals,Season 2 Episode 3,64,2016,0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,243509,4
830,6255IIBwKySv6RYrOeHfQh,Caamp,All the Debts I Owe,64,2016,0.483,0.486,0,-11.062,1,0.0434,0.753,0.00479,0.134,0.466,92.048,193049,4
831,6naYpFIKihKbGg6lGxpveI,Granger Smith,Backroad Song,63,2016,0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,236787,4
832,6VrAgFXBbRX2PkT92lAoKK,Christian Leave,Can't Help Falling in Love,67,2016,0.608,0.269,0,-7.201,1,0.0329,0.983,1.96e-06,0.337,0.389,126.372,135714,3
833,1W7zkKgRv9mrLbfdQ8XyH3,Kehlani,Gangsta,70,2016,0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,177029,4
834,6yL2kTsdVwYnGwPkKGtMd5,Ariana Grande,Everyday,70,2016,0.637,0.733,7,-4.387,0,0.0553,0.0152,0.0,0.162,0.432,131.005,194840,4
835,5oMkgWZqmKjaJHrsXcsZZy,Mac Miller,Donald Trump,64,2016,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,164523,4
836,0QQIhT6PtJ5glyn4HKNKQ6,KALEO,All the Pretty Girls,68,2016,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,269893,4
837,4IZOdhEvXYWqh5XAXYzBk3,Cody Johnson,Wild as You,62,2016,0.49,0.644,11,-5.399,1,0.0278,0.241,0.0,0.111,0.49,74.979,186067,1
838,0TQ9Hf5DwI9crGZSIlq445,Luke Combs,I Know She Ain't Ready,63,2016,0.477,0.728,8,-5.975,1,0.0337,0.0449,0.0,0.101,0.613,162.084,184747,4
839,48LwbDH7u5UMrsY3sjfjhe,Jon Bellion,Overwhelming,62,2016,0.748,0.622,0,-4.518,1,0.225,0.252,0.0,0.112,0.667,91.77,172751,4
840,0ZFayEwoO5qqYjsOi8YDjO,NF,Real,65,2016,0.714,0.861,1,-6.078,1,0.189,0.268,0.0,0.21,0.16,135.033,263040,4
841,5pfJsMwoRYKampPay8amX0,Macklemore & Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",69,2016,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593,4
842,31tf1qEai5o5f4r66Kd0pU,Childish Gambino,Me and Your Mama,65,2016,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834,379227,3
843,71lyUtIPCMAYjTwwwxy2jW,Isaiah Rashad,4r Da Squaw,66,2016,0.667,0.523,10,-9.477,0,0.329,0.532,2.12e-05,0.137,0.409,143.934,232571,4
844,5cgEadiGKjtTP1Q6NJqVP5,Travis Scott,A-Team,67,2016,0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,176640,4
845,4iCKHGl4ij4YMwFrUZLGEQ,Alex Newell,Kill The Lights (with Nile Rodgers) - Audien Remix,65,2016,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,224762,4
847,6Jl3ZOX6MUOlyoUc721bsX,Rex Orange County,A Song About Being Sad,67,2016,0.568,0.263,5,-13.51,1,0.101,0.891,0.0,0.183,0.244,111.86,136000,4
848,5ArQzSBevAdXTxRY6Ulhbq,Lukas Graham,Mama Said,70,2016,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,4
849,66Q3fAmSX5eHamgbKa9alP,Kanye West,Real Friends,66,2016,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,251573,4
850,3QTDzwSkRW04FVPo6COm0H,Hailee Steinfeld,You're Such A,65,2016,0.62,0.696,11,-6.323,1,0.0997,0.00798,1e-06,0.113,0.705,176.033,216333,4
851,6f5TuB9WtbA1g49A4DcMQ4,Ariana Grande,Be Alright,69,2016,0.813,0.456,1,-7.667,0,0.0685,0.169,2.85e-06,0.105,0.587,108.801,179293,4
853,3u0kNxqOOC8SdoODpkmoZO,Zach Farache,The Loser,64,2016,0.608,0.295,1,-10.744,1,0.194,0.468,0.278,0.324,0.147,120.584,131657,4
854,4ckuS4Nj4FZ7i3Def3Br8W,Drake,Sneakin’,65,2016,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,251333,4
855,3AEZUABDXNtecAOSC1qTfo,CNCO,Reggaetón Lento (Bailemos),73,2016,0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,222560,4
856,6V6lgegjsKlcbBcJWmIz2S,Los Cadetes De Linares,Los Dos Amigos,67,2016,0.625,0.459,8,-4.83,1,0.0352,0.748,6.88e-05,0.0697,0.842,173.735,178960,3
857,2rKmNEYrQxaOPZrOWKZpOc,Post Malone,Up There,65,2016,0.654,0.378,5,-8.108,0,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,194827,4
858,7pas6O1LYbaeChEFQBhPFU,Travis Scott,coordinate,67,2016,0.688,0.658,1,-4.155,1,0.0695,0.105,1.89e-06,0.335,0.28,75.615,226397,4
859,7kJlTKjNZVT26iwiDUVhRm,Dua Lipa,Blow Your Mind (Mwah),72,2016,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,178583,4
860,5O9Dz0h08LuBi0aVvDcylh,Skillet,The Resistance,68,2016,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,232067,4
861,6j0teRL3WdExzqmy334sh5,Lil Uzi Vert,Seven Million (feat. Future),63,2016,0.886,0.629,1,-4.404,0,0.306,0.051,7.66e-06,0.121,0.487,158.002,182491,4
862,2cn8rNlgnQOJoqWqXRvWQu,BTS,Lie,69,2016,0.542,0.777,6,-5.582,0,0.033,0.00331,0.0,0.178,0.503,94.069,215753,3
863,4brX8MJs5hxErgq48f9REO,Mac Miller,Stay,66,2016,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,326427,4
864,2lFtnEmkIPm2ClN55e2chV,Dierks Bentley,Black,62,2016,0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,211160,4
865,4ckQIgBy1gVeevf7UAereE,Miranda Lambert,Tin Man,62,2016,0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,259280,4
866,5soMJpcVhSrGrB4prvPL6P,Mick Gordon,Rip & Tear,67,2016,0.506,0.882,9,-8.683,1,0.0737,0.000655,0.795,0.174,0.14,107.994,257735,4
867,6V68ItawQkQlZhYIf1S86C,Panic! At The Disco,Crazy = Genius,65,2016,0.455,0.91,2,-4.464,1,0.166,0.000247,0.0,0.107,0.447,114.109,198040,4
868,4IOYk6epkzXT38U4ShauZ6,Monte Booker,Kolors,65,2016,0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,177856,4
869,16Ah4QqH4mgYVXqfC4mdSd,Tory Lanez,LUV,67,2016,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,4
870,7ckv40h8C5bZDbeDsqnrP5,gianni & kyle,fuckboi,64,2016,0.785,0.528,9,-7.744,1,0.0551,0.143,0.0,0.0442,0.256,112.061,192854,4
871,5X8Hut4pmjxDUd8bYfFqjb,The White Noise Zen & Meditation Sound Lab,Calm Rain Storm & Gentle White Noise,66,2016,0.0,0.342,9,-14.959,0,0.0,0.00119,1.0,0.392,0.0,0.0,148000,0
872,6TzJLISIitIzn1WtjDY0Op,Panic! At The Disco,Hallelujah,65,2016,0.578,0.886,11,-4.348,1,0.0633,0.011,0.0,0.143,0.615,80.008,180627,4
873,6uk7QQiWRDjPHSiSMZlez8,Rachel House,I Am Moana (Song of the Ancestors),65,2016,0.36,0.205,10,-11.576,1,0.0477,0.571,0.0,0.0797,0.232,148.985,162827,4
874,1yYUIjT3bZ9RB9vejqYy9f,Hillsong Worship,What A Beautiful Name - Live,61,2016,0.396,0.521,2,-7.093,1,0.0312,0.0101,0.0,0.884,0.126,135.742,341080,4
875,36YCdzT57us0LhDmCYtrNE,The Weeknd,Rockin’,69,2016,0.738,0.885,9,-5.547,0,0.206,0.0133,0.0,0.0821,0.752,112.878,232880,4
876,0mBKv9DkYfQHjdMcw2jdyI,Bruno Mars,Chunky,69,2016,0.571,0.539,5,-4.446,0,0.116,0.0208,0.0,0.125,0.727,202.103,186973,4
877,1Uq3IOIy1CUlHUgP6vWpum,Chance the Rapper,Smoke Break (feat. Future),63,2016,0.705,0.453,3,-8.174,1,0.196,0.257,0.0,0.143,0.283,124.942,226494,4
878,2yfu1w0yFYHAHnr4p5JS7V,HUNNY,Vowels (and the Importance of Being Me),64,2016,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021,184436,4
879,5HJId22hZ2IvFnvNSy6ZbE,Dierks Bentley,Different For Girls,62,2016,0.655,0.768,4,-5.616,1,0.0365,0.385,0.000257,0.0733,0.431,92.021,180360,4
880,63CHa6rmamv9OsehkRD8oz,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,74,2016,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,206360,4
881,4Tid4MwqgR1CfKCun3tFon,ayokay,Kings of Summer - Single Version,62,2016,0.734,0.661,11,-6.705,1,0.0356,0.222,2.18e-06,0.201,0.253,134.93,207881,4
882,4cRBqWBjuccCowYVHFlXK6,Drake,Redemption,64,2016,0.694,0.314,0,-7.82,1,0.117,0.612,2.04e-06,0.117,0.338,119.906,333947,4
883,55Am8neGJkdj2ADaM3aw5H,James Arthur,Train Wreck,68,2016,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4
884,1Wsbr1d2BouNGk2q92mIj7,Kanye West,Pt. 2,66,2016,0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,130293,4
885,2BVUOGciUUUqOPSLtHwLGp,NGHTMRE,GUD VIBRATIONS,63,2016,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,4
886,6WSBZroxQaO3FYEpT2ACFH,Kid Cudi,Baptized In Fire,64,2016,0.673,0.61,4,-8.386,0,0.191,0.606,0.0177,0.116,0.759,152.062,285520,4
887,0zLClc0emc6qUeV1p5nc99,Kanye West,No More Parties In LA,65,2016,0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.681,93.058,374413,4
888,3q4uqM3vBuYRD9Oq4tLVJu,Dylan Schneider,Wannabe,62,2016,0.672,0.666,11,-5.116,1,0.0578,0.425,0.000222,0.0885,0.587,79.023,195933,4
889,3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,Otra vez (feat. J Balvin),73,2016,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,4
890,1kiylxwnw8R8rJoCDtubWM,NEEDTOBREATHE,LET'S STAY HOME TONIGHT,62,2016,0.548,0.367,5,-9.271,1,0.0309,0.668,0.0,0.144,0.416,147.946,200120,4
891,76rKWImNi8CG2RnhzKkELv,Hijos De Leyva,Humo Trankilizante,63,2016,0.78,0.457,6,-8.502,0,0.0383,0.389,0.0,0.137,0.867,109.991,145200,3
893,4COR2ZPEyUn0lsbAouRWxA,Mick Gordon,Bfg Division,66,2016,0.284,0.722,7,-8.284,1,0.0559,0.00461,0.873,0.163,0.0383,116.292,506763,3
894,3TpXajg1nKzG3ngc9tBwrD,Bruno Major,Easily,63,2016,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,210240,3
895,3pjUyVbFmM96tYhSaKJwTt,J. Cole,Change,64,2016,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,4
896,5QfQKhvdcxPgp68O0S39FV,T-Pain,Dan Bilzerian (feat. Lil Yachty),63,2016,0.793,0.789,4,-3.962,1,0.0626,0.119,0.0,0.0632,0.606,149.99,209663,4
897,7MTIDmToGs0I5Oue9V0CHl,Post Malone,Feel,65,2016,0.497,0.507,5,-8.075,0,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,197120,4
898,72f7jNxopSGvbx3M35i3Zl,Keith Urban,"John Cougar, John Deere, John 3:16",62,2016,0.694,0.779,0,-6.984,1,0.071,0.0688,3.99e-06,0.0803,0.594,84.975,221600,4
899,3m6HMeFX6GIlGPMBcLEN6t,NF,Grindin',64,2016,0.677,0.732,1,-6.86,1,0.171,0.194,0.0,0.0907,0.32,110.085,277293,4
900,4llYMkhHa1w7UAdDFRQcEZ,Jason Aldean,Lights Come On,61,2016,0.567,0.839,6,-4.048,0,0.0698,0.0489,0.0,0.103,0.903,160.062,194507,4
