,song_id,artist_name,track_name,popularity,year
2380,312WNtMs3F28cUukaPY9bo,Khalid,American Teen,71,2019
2381,0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,Marry Me,68,2019
2382,5jUXYkjrCkkhnMMJPTgSqN,HI-FI CAMP,Cabin Sound,71,2019
2383,4HW5kSQ8M2IQWZhSxERvla,Aminé,Spice Girl,70,2019
2384,4GVIKZW6a4q0we4Ebc1FdP,The Noise Project,Big Fan Dulled,70,2019
2385,7zxRMhXxJMQCeDDg0rKAVo,NAV,Some Way,71,2019
2386,1ed3wNCecRIp6SugyR0w2J,Hillsong UNITED,So Will I (100 Billion X),67,2019
2387,4knL4iPxPOZjQzTUlELGSY,Yo Gotti,Rake It Up,69,2019
2388,2BoeDIEzoS9diuyaqqVaDh,6 Dogs,Faygo Dreams,68,2019
2389,1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,Malibu,76,2019
2390,13JyykwyYQ3T5QxxL34ukQ,blackbear,chateau,71,2019
2391,4ylWMuGbMXNDgDd8lErEle,Hugh Jackman,The Greatest Show,75,2019
2392,6h5PAsRni4IRlxWr6uDPTP,Axwell /\ Ingrosso,More Than You Know,80,2019
2393,4ntsD33Pgsgk8rUyZLLiUV,Joey Bada$$,DEVASTATED,70,2019
2394,2q0VexHJirnUPnEOhr2DxK,Frank Ocean,Biking,70,2019
2395,7i2DJ88J7jQ8K7zqFX2fW8,Halsey,Now Or Never,71,2019
2396,2Za1AlJNvksouPPWbXpR2X,Macklemore,Good Old Days (feat. Kesha),72,2019
2397,21yRtB6B8EMounImAfHRCP,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),70,2019
2398,3pndPhlQWjuSoXhcIIdBjv,Russ,What They Want,71,2019
2399,5fkUSLLclp3LdXiMw3zTgR,Weather Factory,Calm Rain & Thunder,70,2019
2400,18pwD0HrweX8oCgIkayRb4,Shoreline Mafia,Nun Major,71,2019
2401,2hnxrRNzF74mdDzpQZQukQ,Lauv,There's No Way (feat. Julia Michaels),78,2019
2402,2bSk87AVkCIIC3Bcligq1z,Lil Baby,Life Goes On,72,2019
2403,55WLWX71YkHt2tSucNIf1g,Gunna,Sold Out Dates (feat. Lil Baby),72,2019
2404,0AYbVoeF03NYhM0fvKjAuU,Jimmie Allen,Make Me Want To,71,2019
2405,0b9oOr2ZgvyQu88wzixux9,Childish Gambino,This Is America,75,2019
2406,6V1bu6o1Yo5ZXnsCJU8Ovk,Maroon 5,Girls Like You (feat. Cardi B),73,2019
2407,23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,Chlorine,78,2019
2408,0Z1nbG2KOuRKntstSAkSox,Tory Lanez,FeRRis WhEEL (feat. Trippie Redd),72,2019
2409,5YAP8zpqj1eIX88makBjDe,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),73,2019
2410,1jo3TwNGCXfNdB5uba3ZVv,Eminem,Killshot,76,2019
2411,2VdT56BGpdqNHUgOe1j5vc,Post Malone,Rich & Sad,74,2019
2412,4EAV2cKiqKP5UPZmY6dejk,Logic,Everyday,76,2019
2413,7wC5eZcFS1Q1BsQ35DU6H4,Billie Eilish,come out and play,77,2019
2414,4RVbK6cV0VqWdpCDcx3hiT,KIDS SEE GHOSTS,Reborn,73,2019
2415,2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,In My Blood,80,2019
2416,278kSqsZIiYp8p3QjYAqa8,Bad Bunny,NI BIEN NI MAL,78,2019
2417,4PR0r2us3a64lTew6TVlF2,Fuerza Regida,Sigo Chambeando,75,2019
2418,7pT6WSg4PCt4mr5ZFyUfsF,Alec Benjamin,If We Have Each Other,75,2019
2419,4dqkKnzOJ3fWduqKcHi374,YNW Melly,Virtual (Blue Balenciagas),72,2019
2420,0WZFN4E8HrmGUU0EMyKQ8c,Juice WRLD,Used To,72,2019
2421,2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,78,2019
2422,7clyJIrLkEbXUDwj1tC9zz,grandson,Blood // Water,71,2019
2423,05t7JMip6JrLuSrMV5yYjX,Calboy,Envy Me,73,2019
2424,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,broken,73,2019
2425,4hQ6UGyWQIGJmHSo0J88JW,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,79,2019
2426,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,73,2019
2427,6gzIcEUuswJQGfJNPYMjjv,Future,Hard Work Pays Off,72,2019
2428,7LptQZjp5wgdYDQZPjOV9O,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,73,2019
2429,4OafepJy2teCjYJbvFE60J,Ariana Grande,breathin,77,2019
2430,50a8bKqlwDEqeiEknrzkTO,21 Savage,ball w/o you,73,2019
2431,5p7GiBZNL1afJJDUrOA6C8,Mac Miller,Hurt Feelings,73,2019
2432,30z4LVkScpeNhwHFIB8Ewa,Joyner Lucas,I Love,74,2019
2433,3f5lA8nnc4YYF1qf78WpHw,Anuel AA,Ella Quiere Beber - Remix,81,2019
2434,4areFtLMjGt4GmO4IAbGo0,Freddie Dredd,Opaul,74,2019
2435,3fpVWegR6YOS1Yk5HSMYIq,Post Malone,Paranoid,74,2019
2436,7n1940b6kHcaEewFSZXnXa,Louis The Child,Better Not (with Wafia),72,2019
2437,2RSHsoi04658QL5xgQVov3,Imagine Dragons,Bad Liar,83,2019
2438,3EWMoDIm6lzuR0zQKtuCJX,Morgan Wallen,Up Down (feat. Florida Georgia Line),71,2019
2439,2sHwSBNDZN2yjCtgwStYt1,Conan Gray,Crush Culture,74,2019
2440,2qXicQG06oT0ijKBznpgQv,Ruel,Younger,75,2019
2441,5rFj8OzffT0iggSjcBaeND,Sam Smith,"Fire On Fire - From ""Watership Down""",81,2019
2442,6IaieqiCVvsNvEt6Y7yOFa,Post Malone,Ball For Me (feat. Nicki Minaj),74,2019
2443,1BuZAIO8WZpavWVbbq3Lci,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,73,2019
2444,1D2L6MefbXon28PzIk9I3r,Post Malone,92 Explorer,73,2019
2445,3VamXAvVMczcS2PTYtPfBQ,Jimmie Allen,Best Shot,71,2019
2446,755inykyaG4w22GWAsA3MX,Lonely God,Marlboro Nights,73,2019
2447,6n6OQfBpCgzF9oEg8zhBN7,Kenny Chesney,Get Along,70,2019
2448,7rC5Pl8rQSX4myONQHYPBK,Drake,Mob Ties,73,2019
2449,79qxwHypONUt3AFq0WPpT9,Kacey Musgraves,Rainbow,72,2019
2450,2nKYHpmwjLaEOXS3o7QMiz,Quality Control,Baby,76,2019
2451,6SQLk9HSNketfgs2AyIiMs,Harry Styles,She,80,2019
2452,5z51HY4ei5QhTjcvwq5Msw,Wale,On Chill (feat. Jeremih),77,2019
2453,3jbT1Y5MoPwEIpZndDDwVq,Tainy,Adicto (with Anuel AA & Ozuna),89,2019
2454,6JsHgIkMYHcbNtKfsal2Mg,Tory Lanez,Jerry Sprunger (with T-Pain),79,2019
2455,5JiH89mHrv9oWHlD0T326z,Harry Styles,To Be So Lonely,80,2019
2456,40mjsnRjCpycdUw3xhS20g,JACKBOYS,GATTI,80,2019
2457,05JdgtCKkZ5CoOjM5KS4EG,NLE Choppa,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",77,2019
2458,13ZyrkCDmRz5xY3seuAWYk,Juice WRLD,Hear Me Calling,78,2019
2459,0rIAC4PXANcKmitJfoqmVm,Normani,Motivation,82,2019
2460,5KawlOMHjWeUjQtnuRs22c,BTS,Boy With Luv (feat. Halsey),85,2019
2461,1y4jsQt7MjnZhiD1L6qFBC,Sub Urban,Cradles,77,2019
2462,6LsAAHotRLMOHfCsSfYCsz,Shawn Mendes,If I Can't Have You,83,2019
2463,4YrS33mjBWWchoLJTkAKwt,Lil Tjay,Go In,77,2019
2464,2tOOcDDYkh0PSjr6GwPEAJ,MAX,Love Me Less (feat. Quinn XCII),77,2019
2465,4CMrdHWqic0usIZfTrKoI3,DaniLeigh,Easy - Remix,78,2019
2466,6qL5UWxRSQYml9O99ozoLv,Kaash Paige,Love Songs - Bonus,80,2019
2467,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers,Takeaway,85,2019
2468,2gTdDMpNxIRFSiu7HutMCg,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),79,2019
2469,5icOoE6VgqFKohjWWNp0Ac,Marshmello,Here With Me,83,2019
2470,43YQDj1KOPMFAUcTEPKy4p,Young Thug,Millions,76,2019
2471,421eObjg0DTm2qajJl5OJm,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,80,2019
2472,29ZXwWOOLz9t5fa3eT3i7T,YNW Melly,223's (feat. 9lokknine),77,2019
2473,2wUwC1gBJIC05JH87v2hgN,Lil Tjay,Brothers (feat. Lil Durk) - Remix,75,2019
2474,3aBL75wBGHJnskegE9jyhb,Roddy Ricch,Boom Boom Room,76,2019
2475,7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired...,82,2019
2476,7fPuWrlpwDcHm5aHCH5D9t,SAINt JHN,Roses - Imanbek Remix,73,2019
2477,57RA3JGafJm5zRtKJiKPIm,Wallows,Are You Bored Yet? (feat. Clairo),77,2019
2478,30RZAuEkYeDXvy46Iv6l7E,Kane Brown,Homesick,75,2019
2479,1GIYmwtBbPSHrqcSaukZck,Chris Brown,Heat (feat. Gunna),77,2019
2480,4S4Mfvv03M1cHgIOJcbUCL,Frank Ocean,In My Room,77,2019
2481,5NqOsPI4rA9Bl6LcCftzI2,Lil Skies,Magic,77,2019
2482,30bqVoKjX479ab90a8Pafp,Lil Peep,Star Shopping,80,2019
2483,7qEKqBCD2vE5vIBsrUitpD,Billie Eilish,ilomilo,81,2019
2484,6GSkLS2y4ZnnZsuRAj975K,Marshmello,Project Dreams,78,2019
2485,5aUSEPNd3m5xliFK4pn5mU,Zedd,Good Thing (with Kehlani),80,2019
2486,7sQKy5vlPQllr0k9IjYJv3,Dimelo Flow,Sigues Con El,91,2019
2487,4k3uABcX9iaGlt5pRJhumi,Tate McRae,stupid,81,2019
2488,0BOmhToQ03yOdpzYKMEnAg,Gunna,Baby Birkin,75,2019
2489,6VzcQuzTNTMFnJ6rBSaLH9,Harry Styles,Fine Line,79,2019
2490,1iiehnBysGi59zXYXIuKQD,Carly Pearce,I Hope You’re Happy Now,75,2019
2491,4hanO6Du5J7QEguNHYZHmw,Blueface,Daddy (feat. Rich The Kid),78,2019
2492,1dyxS3YzBbL0t8rEVwVQ1K,Blake Shelton,God's Country,75,2019
2493,19kUPdKTp85q9RZNwaXM15,Kane Brown,Good as You,75,2019
2494,6X29iaaazwho3ab7GNue5r,Billie Eilish,8,80,2019
2495,0qkdE1C0ufnUISKwhg8Wh6,Lady Antebellum,What If I Never Get Over You,75,2019
2496,028JxheELfIvvY4zBXuMjw,Polo G,Heartless (feat. Mustard),76,2019
2497,4Xbotg4PCLJw9cDx2dtZLK,Kristen Bell,Some Things Never Change,78,2019
2498,2J0NXdHr6MYvKDSxB7k3V2,Post Malone,A Thousand Bad Times,78,2019
2499,5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,79,2019
2500,2EGF4JrisrJ4D4HOdTyYEO,My Chemical Romance,Bulletproof Heart,61,2019
2501,7n92QzQomRCLlciO14X0kd,Frédéric Chopin,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,66,2019
2502,1U4mweNwisxNj23ffuC9gO,Drake,Miss Me,56,2019
2503,1mX6SYJ1ZpcoxQUiER8wOI,My Chemical Romance,SING,62,2019
2504,3rCNmRonlHN1TXQLcG3dSk,Kanye West,Hell Of A Life,61,2019
2505,1T1C9VVQ1lb60WxWZx7KoG,Rascal Flatts,I Won't Let Go,56,2019
2506,5xZtUAVUVfjBtVtMOgMkyy,Rihanna,What's My Name?,57,2019
2507,25G8NNFBnjXgWCGtyPa1Ax,Yelawolf,Pop The Trunk,58,2019
2508,3a6PN6BRB8PP3ms48s7kU1,Gorillaz,Empire Ants (feat. Little Dragon),62,2019
2509,7vWFaMq63AwkFDhS2OAg5u,The Black Eyed Peas,The Time (Dirty Bit),69,2019
2510,2iPTESocncak2Q45oXzKOG,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,56,2019
2511,1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Rhinestone Eyes,62,2019
2512,2SEsRxNSXidnMOZoTEzX1k,Jason Aldean,Tattoos on This Town,55,2019
2513,5qYiVdWxd84wRWGIQ9Hts6,Zac Brown Band,As She's Walking Away (feat. Alan Jackson),56,2019
2514,30sRAEKuzybaAvhjEBmppp,Greensky Bluegrass,Time > Breathe Reprise >,56,2019
2515,3l4cnZdtNbVZgV3ICYh1Ni,Turnpike Troubadours,Every Girl,55,2019
2516,7k0ahlHosIWblaaIsEqJ8M,Josh Abbott Band,She's Like Texas,55,2019
2517,2dPOobBArCJotBAs0ThXqL,Rihanna,California King Bed,58,2019
2518,4KykoaJQ5UxjCpp3lYkvTE,Bruno Mars,Liquor Store Blues (feat. Damian Marley),60,2019
2519,0qeKzbUsW0V4ZWRJrHNiD3,Inner Circle,Bad Boys (Theme from COPS),69,2019
2520,3q3pZHncNkvIWJebMeuQqQ,Christopher Wilde,Hero,60,2019
2521,7zNM46fo01dCBidY4yGNTZ,Zac Brown Band,Keep Me in Mind,55,2019
2522,7aAEJfIzJUUSRXQNz2JzfO,Kid Cudi,GHOST!,57,2019
2523,7kNlRLC9PEH8nXMVawssMx,Eminem,Won't Back Down,61,2019
2524,4D6TpthzUVNTjWQqfBW5Kb,Kanye West,All Of The Lights (Interlude),60,2019
2525,0umDVf77ygI5RiVp9OvNDj,Kings of Leon,Pyro,65,2019
2526,0cNJ3huiV99wvUN1tmQLTL,Lloyd Banks,"Beamer, Benz, Or Bentley",56,2019
2527,6LUfuyLgvgqrykiTE6sJHY,Gorillaz,Stylo (feat. Mos Def and Bobby Womack),63,2019
2528,3XaWuYsTtnkzCSBr0RmROc,Plan B,Si No Le Contesto,60,2019
2529,7Jd0MqZq15T4pDWts2G6Yl,Brian Eno,Emerald and Stone,61,2019
2530,1r0XfrhdG6bsiS4oe1QM96,Selena Gomez & The Scene,A Year Without Rain,55,2019
2531,01oPNCtTniFT3YM4K3ksTf,Chiddy Bang,Opposite Of Adults,55,2019
2532,0Epl79nHvdyTdZRAiWpJah,Kid Cudi,REVOFEV,57,2019
2533,4EndPA8b6FDWYp1RgsnLEB,Kanye West,Blame Game,60,2019
2534,7LwGBxB0h0CVmkOZxYKn0g,Andrew Belle,In My Veins - Feat. Erin Mccarley,63,2019
2535,7o2QFKNjFDRzGDPvSYH6pn,Ramon Ayala Y Sus Bravos Del Norte,Rinconcito En El Cielo,55,2019
2536,5PtEpuVX03k9bOUwilL5EO,The Naked And Famous,Punching In A Dream,59,2019
2537,5IOvmtSHxMrvM8flm50PjB,Los Alegres de la Sierra,Asi Como Hoy,60,2019
2538,2tP2rytUFVm6lhCznfLbv6,Iration,Falling,54,2019
2539,2TNPagu8Z4zvDOpmnktF00,Disturbed,Warrior,61,2019
2540,2nAHmQV9WKA6c1emQilxih,Turnpike Troubadours,Diamonds & Gasoline,55,2019
2541,2kIq7Oq6YNfdUuTrmPC4w1,Hannah Montana,Ordinary Girl,57,2019
2542,1lOSxJNCLvWm2bYaTcTSmK,Donna Murphy,"Mother Knows Best - From ""Tangled""/Soundtrack Version",57,2019
2543,0aBKFfdyOD1Ttvgv0cfjjJ,Usher,More - RedOne Jimmy Joker Remix,64,2019
2544,2r6DdaSbkbwoPzuK6NjLPn,Miley Cyrus,Can't Be Tamed,60,2019
2545,3GbjOImkNo5nFT2GQxVr11,Sleigh Bells,Rill Rill,55,2019
2546,3RBluWmSoG2pGA1OePzGJI,Taylor Swift,The Story Of Us,55,2019
2547,68pE8830rWrd5LSSfKcRqn,Juan Gabriel,¿Por Qué Me Haces Llorar?,66,2019
2548,1SssFw74DdHVjRa6ADggdD,Inner Circle,Sweat (A La La La La Long),70,2019
2549,6Xw2FLih8m5ItDbyP992HH,Justin Bieber,U Smile,62,2019
2550,2FbGlEPAjNhWvrVvlentVq,Drake,Cameras / Good Ones Go Interlude - Medley,59,2019
2551,5kIcrM3QVD4BQPFMszQnU1,Jesse & Joy,¡Corre!,70,2019
2552,47IjKaQ2mIZlQLEOZAVKIU,Tyler Childers,Hard Times,57,2019
2553,00h6syYCxPKVsInPHXhdZ1,Panic! At The Disco,Sarah Smiles,60,2019
2554,4Jv7lweGIUOFQ7Oq2AtAh9,Lykke Li,I Follow Rivers - The Magician Remix,72,2019
2555,4kCvpSVa2XQUiarE7EE5Fs,Mac Miller,Another Night,60,2019
2556,76Je5Wklky23mVoxiRszcN,Foo Fighters,Walk,68,2019
2557,3ZAMtgYJFoHwJjFkhkXqKr,Big Sean,Dance (A$$) Remix,60,2019
2558,4WEuEfFiczWxblHyuucSBL,Kendrick Lamar,HiiiPower,60,2019
2559,2QVmiA93GVhWNTWQctyY1K,M83,Outro,57,2019
2560,3rfhI32Il2hVRKDkuGeeen,Pitbull,Hey Baby (Drop It to the Floor),64,2019
2561,37nxLdGbmgEYQYrqe14xOp,Dan Hartman,I Can Dream About You,57,2019
2562,14uvyd51Ha7FihKHlOtUig,Panic! At The Disco,Let's Kill Tonight,60,2019
2563,7t1lBIr3WIEtqQEOdZFMUf,Drake,Look What You've Done,59,2019
2564,6dfXwa0dI1sBm4CIePuOYM,Avicii,Levels,58,2019
2565,4UkynNKM3QAFnYukL8Udi6,Fleet Foxes,Helplessness Blues,58,2019
2566,4qBejt9FeqLI9blHI1Nq1x,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),57,2019
2567,7ckZ58Uo6I6nTrMs1SeimI,Ashes Remain,On My Own,56,2019
2568,0sfs8U4743dBlUKKxN7pye,Banda Sinaloense MS de Sergio Lizárraga,Mi Olvido,65,2019
2569,6T689Jvh5KrSXyaPtUWZtQ,Britney Spears,Criminal,67,2019
2570,6MreoQf8oixWI2xRcw3Fv1,Lil Wayne,Mirror,69,2019
2571,4qyfir5Yr7nfo05g6cyFMT,Ben Howard,Promise,64,2019
2572,5a3rLTbh7L7lBj5cflW3sf,Hollywood Undead,Comin’ In Hot,61,2019
2573,6lV8cAancMB859zfBUqpPZ,Laura Story,Blessings,56,2019
2574,6cAxSUPzHyywECgGSvoLyf,Justin Moore,Bait A Hook,56,2019
2575,3bfqkspKABT4pPicm6wC9F,Gym Class Heroes,Ass Back Home (feat. Neon Hitch),60,2019
2576,2OXidlnDThZR3zf36k6DVL,Lady Antebellum,Just A Kiss,59,2019
2577,3Ig9gmkoKZMAGgCXu1bwdH,George Strait,Amarillo By Morning,56,2019
2578,3VCWhe7AtBrkhour9t6dq6,Chris Young,You,56,2019
2579,5fgb3Md1xjt3mxeBqguiIA,Foster The People,I Would Do Anything for You,60,2019
2580,09EyrQlZFXMjTWJAcJRVbm,Statik Selektah,82 92 (feat. Mac Miller),59,2019
2581,2Y0kKL90NsxMNAHqvTuhps,Mac Miller,Frick Park Market,58,2019
2582,0ezWgOdeYbEfeF0NXnMgKr,Sleep Sounds of Nature,Discover Relax with a Thunderstorm,58,2019
2583,0sgnJ5LFjEy2IuQ99NEZ1C,Pistol Annies,Hell on Heels,56,2019
2584,3STTVKfJGTdhbg5aLppEzX,Jennifer Lopez,On The Floor,56,2019
2585,38iU2jg98IZZEIJPrP7aWD,Britney Spears,Till the World Ends,64,2019
2586,2LYAG9jlH9rul11nalRxR0,The Ready Set,Killer,59,2019
2587,3FPUFltTjg6ClUL2wr9ux6,Beyoncé,End of Time,64,2019
2588,5usNPz6U1acDrkUYekGYDY,The Crystals,Then He Kissed Me,59,2019
2589,3p0rvHL2zfHAlXAgnHC4GI,Phantogram,Don't Move,57,2019
2590,3xXKwkmkrpZmGpIof83xbE,Breaking Benjamin,So Cold,56,2019
2591,4VH3rKj1tmhUZtX3U43jBq,Harold Budd,The Whispers,60,2019
2592,74atKkOasLOVzvqB6mYgga,Drake,The Real Her,58,2019
2593,2yWtLaPCOUDyi7f1lOXCn5,Jake Owen,Anywhere With You,56,2019
2594,1IUtgwxLYzDVd41EgbKUjX,Justin Bieber,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,63,2019
2595,3OVLPcUPS0HbMeAeMP0jZ4,Big Sean,Dance (A$$) Remix,57,2019
2596,6mVD1SfTvlFAPVi7txFL5H,The Strokes,Machu Picchu,63,2019
2597,6gSKswfcoWvaadqvuMF3Y7,Grouplove,Colours,57,2019
2598,5TtOrriDfiamVEKrls2GIT,A Day To Remember,Better Off This Way,58,2019
2599,1tinoQpYXzpZDrb0BjK1e7,C418,Wet Hands,59,2019
2600,1M0g1beKC4H9gbrOiSayHW,Lana Del Rey,National Anthem,58,2019
2601,1yZMv2GMAibgLGsQiowZrt,Father John Misty,Nancy From Now On,59,2019
2602,3W4x7fZhMHw2pE6wyBzzF8,Stick Figure,Weight of Sound,59,2019
2603,1o22EcqsCANhwYdaNOSdwS,alt-J,Tessellate,58,2019
2604,5HF5PRNJ8KGtbzNPPc93tG,Of Monsters and Men,King And Lionheart,58,2019
2605,2ULNeSomDxVNmdDy8VxEBU,Taylor Swift,22,57,2019
2606,2kfpH2OAAdpk5J3JaraAIh,ScHoolboy Q,Hands On The Wheel,57,2019
2607,28urem2KpSOkljclEk8X8G,All That Remains,What If I Was Nothing,60,2019
2608,50iiDJGpAPdr2VTrz999XA,The Weeknd,House Of Balloons / Glass Table Girls,61,2019
2609,6TwfdLbaxTKzQi3AgsZNzx,Maroon 5,Daylight,57,2019
2610,0HnaqUxvHP5LaWdmWwJpiS,Maroon 5,Love Somebody,57,2019
2611,4HnPZXkx15Y5hfBWh9vtQL,G-Eazy,Lady Killers (feat. Hoodie Allen),59,2019
2612,6knXMt7UIPPJveAtsP1Dq4,Tyler James Williams,Don't Run Away,57,2019
2613,72vsd9IEBIonmvIY7TEjXK,Set It Off,I'll Sleep When I'm Dead,61,2019
2614,4aJnMRNeuDZSQN7FaSNGtM,ODESZA,How Did I Get Here,60,2019
2615,4pGqFOfzvfe6avb9kbZicC,The Neighbourhood,Sweater Weather,61,2019
2616,1dZe54pxTPI1XsISVTR6ns,Romeo Santos,Debate De 4,65,2019
2617,0t2QiRkpag0fAgs9zuCPlH,Santigold,Disparate Youth,58,2019
2618,20DfkHC5grnKNJCzZQB6KC,Carrie Underwood,Good Girl,58,2019
2619,36ux3YuUsGTWPT8fXclS45,Katy Perry,E.T.,64,2019
2620,7gQ5c5HY6zMsIck6QLY9dJ,Bridgit Mendler,Hurricane,63,2019
2621,5pyVqlqThcxI7tPDjHIzPh,Usher,Climax,61,2019
2622,3pDhN3qB33AOPhQEkUCaWt,Daddy Yankee,Limbo,71,2019
2623,0yK8sWD6cfrc7pGfaPIcZH,Santo & Johnny,Sleep Walk,60,2019
2624,0XGV1bem5W9ICY2rgleryV,Three Days Grace,Chalk Outline,59,2019
2625,591nHHHzZl1NLt9PMKpinM,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,60,2019
2626,4urcG6Nfubqsuqy3juMjBi,Karmin,Brokenhearted,61,2019
2627,7zuwaenG5AF0vG7o7kMduX,Big Daddy Weave,Redeemed,57,2019
2628,1VMdwVq0yaTc4DeqSCi7DO,Frank Ocean,White,57,2019
2629,0cITLOYn1Sv4q27zZPqlNK,Taylor Swift,Red,57,2019
2630,4ehS4c6As9l5slahfk0S8F,Lake Street Dive,Rich Girl,58,2019
2631,7kKwLwJJaxQXo2quoupbDh,Los Inquietos Del Norte,Mi Amigo el de Arriba,61,2019
2632,0Ldlex2J63L6Dop9Pk2Rz9,Shinedown,Bully,59,2019
2633,7rME25EmgXGVPQqKtU4CIK,Mumford & Sons,Hopeless Wanderer,57,2019
2634,1DDNfRbtLn2dxm4onBxhOV,The Lumineers,Dead Sea,56,2019
2635,6GRDI9suQHikFP6euIXnpq,Family of the Year,Hero,63,2019
2636,59bx5emG4yTKWzAxwxgrKv,Colt Ford,Answer to No One (feat. JJ Lawhorn),57,2019
2637,65rRB2mspD309xE6YimZTl,Kanye West,Clique,62,2019
2638,4EbAftNM732UGLF8gmIIsX,Romeo Santos,Mi Santa,66,2019
2639,2XEdrmqNM9ZQQ24ViuceB0,Matthew West,"Hello, My Name Is",57,2019
2640,0d0jsoba88SpOoFxCxA2rZ,Kendrick Lamar,The Art of Peer Pressure,56,2019
2641,34n0Ecmkfdxlejb6R3VzLL,Nature Sounds,Healthful Rolling Thunder with Distant Rumbles,59,2019
2642,0mlf3yOGzVnIVxjybDQL3h,Skrillex,Make It Bun Dem,63,2019
2643,4bO6IzKXMWhmncfIO9GBq2,Kesha,C'Mon,60,2019
2644,2FqoR7diymD1Eh7cVb3DMg,Wisin & Yandel,Algo Me Gusta De Ti,68,2019
2645,2xH94bp1TPSMPPPnnSwIGL,Aer,Floats My Boat,58,2019
2646,52a6VcF23v5HB7KfDEmBHq,Passion Pit,Carried Away,59,2019
2647,2o5mwv7hvas1jdUg14Nihv,Jason Aldean,Take A Little Ride,56,2019
2648,4pNT8XTKWb2vhcsqwzdXCT,Joey Bada$$,Survival Tactics,60,2019
2649,46X8c9qJzpBLYcos3OX0CE,The Weeknd,The Zone,61,2019
2650,75kiQfmmuQwgquZ9RLSvuA,"Tyler, The Creator",Domo23,61,2019
2651,2zyz614fJRrqQXW1q0sY1c,The 1975,Girls,59,2019
2652,53Dj5PCDhb22qWqmre3YQs,Chris Young,Aw Naw,59,2019
2653,4cvUik0BhfRXJyEGtTYuut,J. Cole,Land of the Snakes,60,2019
2654,237B0GS3Y8VwGGD9bGl1vG,Mac Miller,Red Dot Music (feat. Action Bronson),61,2019
2655,2ysVuXmtSgghzyYijfj7Od,Rittz,Switch Lanes,59,2019
2656,3t87C08isN6yw2DnWOorLm,Vampire Weekend,Hannah Hunt,60,2019
2657,3uvypVUsiIr1B0BccIcsEh,J Balvin,6 AM,69,2019
2658,6vyFAHVKIsp3pdyhlOKMAz,Rainbow Kitten Surprise,All That and More (Sailboat),59,2019
2659,4lcXNTm9JrQpJYXqsENmFI,Tyler Farr,Redneck Crazy,59,2019
2660,04QTBqa3IA4ZAKEuqRPzEH,"Tyler, The Creator",PartyIsntOver/Campfire/Bimmer,60,2019
2661,1F5A4LpF8ylUVtPoMAvNvn,Grouplove,Raspberry,60,2019
2662,0ecM7uGyjgJnBliXS2fPP9,Moon Taxi,Morocco,59,2019
2663,0fAehaneUJdlSlWXYe1KZp,Earl Sweatshirt,Sunday (feat. Frank Ocean),61,2019
2664,6BEKt5axiNeWCr9huv0k7I,Twenty One Pilots,Truce,63,2019
2665,3Qe097eJNp9MfpT2PieEw0,Brett Eldredge,Don't Ya,59,2019
2666,6JKoTnberZoBgUuxa6l4Kh,Earl Sweatshirt,Hive (feat. Vince Staples & Casey Veggies),61,2019
2667,2jfk3m8nq5IvB35s2xIs1O,Skillet,Not Gonna Die,65,2019
2668,2ofOe2OaXFpZF5ETbsc7Qu,Ariana Grande,Honeymoon Avenue,59,2019
2669,5KFbnNaKD4KvwMzAHLA27P,Martha Reeves & The Vandellas,Dancing In The Street,57,2019
2670,6UgxOrbHWJeqHvh0ost7Aa,Drake,Too Much,58,2019
2671,4cAgkb0ifwn0FSHGXnr4F6,Kanye West,New Slaves,62,2019
2672,5e3UWcbvTaF5CJWu81MqlQ,Ross Lynch,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",64,2019
2673,4dT14t0kG0bPlHzAp2Sx9k,Josh Gad,"In Summer - From ""Frozen""/Soundtrack Version",62,2019
2674,62x93blgkWEz6Huop8eSQA,Lil Wyte,Band Plays On,58,2019
2675,5FljCWR0cys07PQ9277GTz,Jason Derulo,The Other Side,58,2019
