,song_id,artist_name,track_name,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2414,1hc31O4qhv2tnSnW1290KC,Jon Pardi,What I Can't Put Down,58,2014,0.573,0.614,7,-4.209,1,0.0253,0.0376,0.0,0.0684,0.701,159.891,203373,4
2415,2p0FjrYZlNhEejQOLXHP2n,Barrett Wilbert Weed,Seventeen,61,2014,0.336,0.217,9,-9.4,1,0.0487,0.662,0.0,0.315,0.302,77.158,191533,4
2416,0dAb8TY433dl3ZfXYCLE19,Taylor Swift,All You Had To Do Was Stay,57,2014,0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,193293,4
2417,3OqPSJsqe4LvcaVl7G6vV3,Jin Hashimoto,STAND PROUD,63,2014,0.293,0.958,9,-3.741,0,0.138,2.22e-05,6.64e-06,0.357,0.2,164.935,278067,4
2418,3yI5oGYRtqR6ycf7UwehF4,Boosie Badazz,Crazy,57,2014,0.712,0.51,8,-9.381,0,0.375,0.101,0.0,0.142,0.219,148.087,278931,4
2419,10RQKVSr4rS0coExTmi4dF,Carrie Underwood,Something in the Water,58,2014,0.451,0.893,7,-2.721,1,0.0627,0.0243,0.0,0.0813,0.0971,139.763,238173,4
2420,3PrLXpTfUdi9iE1PA82sS3,Hans Zimmer,Cornfield Chase,68,2014,0.168,0.226,9,-16.457,0,0.0418,0.951,0.983,0.0998,0.0477,94.103,126960,4
2421,6bcdiJvYNX115yvbh3wASz,Romeo Santos,Cancioncitas de Amor,67,2014,0.783,0.781,4,-3.079,1,0.0419,0.574,0.0,0.323,0.771,125.9,237093,4
2422,4x7Di9FZJXJoxHjLxjImmp,Dustin Lynch,Hell Of A Night,58,2014,0.499,0.797,2,-4.845,1,0.0402,0.00472,0.0,0.297,0.591,85.054,190427,4
2423,4eMxLQtSdgxdA1Hs6D2YuN,The Dead South,In Hell I'll Be in Good Company,59,2014,0.772,0.235,7,-9.075,0,0.0479,0.753,0.00125,0.111,0.703,154.802,245320,4
2424,6wa4KnRz7LjGeMkpIa1mAI,MercyMe,Flawless,57,2014,0.499,0.814,9,-2.543,1,0.0293,0.208,0.0,0.0777,0.509,102.014,255640,4
2426,5AcdaSVQfLcUKMaqchfBie,Rend Collective,My Lighthouse,60,2014,0.545,0.805,0,-5.792,1,0.0491,0.0326,0.0,0.781,0.727,110.008,224169,4
2427,7KwJrAQMoJyUEBes3evMLv,The Buttertones,Orpheus Under the Influence,59,2014,0.362,0.871,2,-6.546,1,0.0502,0.0365,0.000256,0.114,0.526,151.722,134080,4
2428,4JxkeslKwbebhWIt1R50od,Set It Off,The Haunting,58,2014,0.539,0.837,9,-4.178,0,0.039,0.00131,0.0,0.347,0.455,94.918,172813,4
2429,1CKm95B5JmaSCnZLquInM4,Mac DeMarco,Blue Boy,61,2014,0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,126224,4
2430,28jCwARf1gYfHtTHmJJNHQ,Hozier,In a Week (feat. Karen Cowley),58,2014,0.465,0.269,0,-12.14,1,0.0311,0.791,7.51e-06,0.139,0.184,131.391,318493,3
2431,7GtGeeChOx4NS77bqK8SUx,One Direction,Ready to Run,66,2014,0.524,0.831,2,-4.174,1,0.036,0.00229,0.0,0.171,0.299,115.067,196053,4
2432,3LueS3mbuB1yaJNN0Ale6U,Courtney Barnett,Avant Gardener,57,2014,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,4
2433,6dshconh2KBbGxVh7GtSTC,Jennifer Lopez,Booty,65,2014,0.709,0.949,0,-4.155,1,0.0509,0.00296,0.00022,0.26,0.398,128.966,209700,4
2434,65EVlEBJkMJCskhQwUUGew,Lake Street Dive,You Go Down Smooth,58,2014,0.314,0.787,4,-4.838,1,0.0771,0.0712,2.25e-05,0.16,0.294,189.901,209400,4
2435,41X9To0bQ4fpoSRri4NHiI,Future Islands,Seasons (Waiting On You),64,2014,0.498,0.721,10,-5.232,1,0.0282,0.136,0.7,0.0933,0.589,140.027,226440,4
2436,3Ub5gDJTOGWr2AlDcScUIr,Hozier,Sedated,58,2014,0.66,0.592,9,-5.215,0,0.027,0.184,1.86e-05,0.102,0.256,86.069,207667,4
2437,5WLSak7DN3LY1K71oWYuoN,Jaymes Young,I'll Be Good,65,2014,0.455,0.284,7,-10.774,1,0.0322,0.715,1.47e-06,0.0897,0.133,133.936,248554,3
2438,6KEdjhTORrn8HOVeuABlUg,Dirty Heads,My Sweet Summer,57,2014,0.661,0.833,5,-4.466,0,0.0822,0.229,0.0,0.346,0.635,93.989,202632,4
2439,1hZk9dktp4yRFTm0TrycuH,OneRepublic,If I Lose Myself - Alesso vs OneRepublic,58,2014,0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,214813,4
2440,7uxJ7KAn4F7y2cef4nS0q2,Kevin Gates,Stop Lyin',57,2014,0.717,0.693,11,-8.315,1,0.0339,0.0471,0.0,0.131,0.497,130.0,262137,4
2441,01A7PEPSnmtixFPfB2UTal,Mike WiLL Made-It,Buy The World,58,2014,0.793,0.631,11,-6.109,0,0.0998,0.0406,0.000478,0.207,0.231,119.971,226693,4
2442,7wfUFY3X5YTjZQYzqEyHYy,B.o.B,HeadBand (feat. 2 Chainz) - Coucheron Remix,57,2014,0.752,0.635,1,-9.528,0,0.106,0.0563,0.0,0.118,0.639,104.033,235385,4
2443,1FfxSgLHUkNCCLdZ7wrCTY,Rick Ross,The Devil Is A Lie,59,2014,0.68,0.83,5,-3.922,0,0.0897,0.00169,0.0,0.382,0.638,102.91,310667,4
2444,5XwIdRXvHTtxH5BmBOSCCM,5 Seconds of Summer,Good Girls,58,2014,0.531,0.915,4,-5.215,1,0.0828,0.0131,0.0,0.119,0.557,141.06,206424,4
2446,4qRjfovbhI4EwP7VQNfxVW,J. Cole,St. Tropez,60,2014,0.561,0.541,9,-9.818,0,0.0711,0.054,0.0371,0.0627,0.324,84.241,257920,4
2447,4C2aiAVTTVyZbCQZst5Xu1,Roo Panes,Tiger Striped Sky,65,2014,0.473,0.317,2,-10.324,1,0.0318,0.944,0.0124,0.11,0.132,139.899,241720,4
2448,4DXfOXYv0ki7IR3P0XRcMY,Sam Hunt,Speakers,58,2014,0.594,0.459,9,-7.507,1,0.0419,0.712,0.0,0.169,0.316,75.082,228093,4
2449,34eVjAbZ5CzAtZIVMDHL1C,Ariel Camacho y Los Plebes Del Rancho,El Karma,63,2014,0.687,0.484,2,-6.511,1,0.0325,0.694,7.12e-05,0.0931,0.815,94.966,195136,3
2450,1hzJQIkgXwZevaKsc7iA6D,T.I.,About the Money,58,2014,0.81,0.721,9,-4.964,0,0.265,0.0487,0.0,0.0886,0.552,101.997,270120,4
2451,66urf1ZXFy4qVKdNqcdbaZ,Logic,Till The End,60,2014,0.587,0.726,1,-6.263,1,0.214,0.216,0.0,0.0868,0.248,151.882,312360,4
2452,3kZAm2TC74lBJFPDoV40Qc,Xavier Wulf,Psycho Pass,59,2014,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340,4
2453,3oZoXyU0SkDldgS7AcN4y4,Dillon Francis,Get Low,63,2014,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,212773,4
2454,6YYeBYEpkiR84eCDNPBDoF,Ryan McCartan,Meant to Be Yours,60,2014,0.505,0.589,6,-6.916,1,0.0852,0.514,0.0,0.058,0.585,99.648,205827,4
2455,2qC1sUo8xxRRqYsaYEdDuZ,Tycho,Awake,61,2014,0.552,0.878,1,-5.767,1,0.0353,0.0585,0.892,0.0746,0.598,176.057,283636,4
2456,094As2ygiOxXxzcyAna3Lk,Hozier,Foreigner's God,57,2014,0.502,0.445,8,-7.622,1,0.0294,0.161,0.000466,0.111,0.377,88.866,225227,4
2457,1pm6AoOYO81llP3gwkTAbI,Jason Aldean,Tonight Looks Good on You,57,2014,0.481,0.75,6,-5.593,0,0.0537,0.219,1.2e-06,0.0958,0.523,169.958,231667,4
2458,1mtoljguK26CaheZelUTQj,Whiskey Myers,Reckoning,56,2014,0.435,0.631,6,-6.396,0,0.0293,0.196,0.000267,0.106,0.152,76.503,269213,4
2459,7lUA4P03AhwAw40JHkdyGr,Beyoncé,Pretty Hurts,65,2014,0.512,0.625,11,-6.764,1,0.0508,0.00308,0.000164,0.346,0.201,129.935,257653,4
2460,3liiZRlJxa8GeLUgWMoIeu,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",63,2014,0.289,0.274,5,-16.574,1,0.0353,0.659,0.0166,0.109,0.167,119.997,203080,3
2462,30Chv2SmIry70YwtmtaKnj,J. Cole,Hello,59,2014,0.631,0.7,9,-8.565,0,0.212,0.0774,1.19e-05,0.106,0.329,159.973,219173,4
2464,416MsJxvxSKY96DCmbJIRs,James Newton Howard,The Hanging Tree,66,2014,0.338,0.0775,9,-18.067,0,0.0338,0.343,3.67e-05,0.212,0.155,100.648,218507,4
2465,0vtX8UMG38p7IXpP4lZJ2z,ODESZA,Bloom,59,2014,0.555,0.585,2,-6.672,1,0.0272,0.0149,0.86,0.0707,0.0803,130.004,195692,4
2466,6TGapnqEUkkSBanKyn5qYy,Wild Party,OutRight,57,2014,0.546,0.823,2,-4.979,1,0.0608,0.000791,0.0,0.0502,0.569,147.951,162453,4
2467,04HenXWHfLUlsRsLPiBd0k,Seven Miles South,Texas Rain,56,2014,0.578,0.619,4,-6.911,1,0.0311,0.0911,0.0,0.172,0.245,116.96,211974,4
2468,5z8qQvLYEehH19vNOoFAPb,Anthem Lights,Love You Like the Movies,60,2014,0.678,0.58,6,-5.282,1,0.0319,0.0496,0.0,0.066,0.658,106.033,228158,4
2469,27uBwOJbW6kHsCbKGukxMK,Chris Tomlin,At The Cross (Love Ran Red),59,2014,0.391,0.535,8,-4.516,1,0.0291,0.00324,0.0,0.205,0.127,145.937,250627,4
2470,1YVVAiBD5WhX2ZdHtlSOhz,The Walters,Fancy Shoes,60,2014,0.689,0.368,0,-7.34,1,0.0263,0.588,0.0,0.101,0.738,104.057,134427,4
2471,18cCBvygH6yEFDY0cYN3wT,Porter Robinson,Divinity,59,2014,0.496,0.55,2,-5.418,1,0.034,0.00755,0.0122,0.0814,0.144,90.036,368373,4
2472,6W49z468BT75GsO2tCcBtq,The Barr Brothers,Even the Darkness Has Arms,63,2014,0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313,230518,4
2473,1qhcO9Akt1mP0Y54OSTX9w,Nothing More,Jenny,59,2014,0.525,0.914,11,-7.967,0,0.164,0.00107,1.51e-05,0.545,0.199,105.955,236600,4
2474,7rdGrVIoqwPWOULauvglio,Adam Levine,Lost Stars,60,2014,0.498,0.583,0,-4.762,1,0.0274,0.105,0.0,0.0698,0.4,82.071,267933,4
2475,2IIOBRgHTsmEMYzMU0zHws,Thousand Foot Krutch,Untraveled Road,60,2014,0.593,0.848,11,-6.341,1,0.0408,0.000316,1.5e-06,0.067,0.47,125.026,235689,4
2476,1OwHOfTeJkdRhdqq93y2XV,James Bay,Need The Sun To Break,58,2014,0.537,0.485,2,-8.131,1,0.0332,0.102,3.83e-06,0.319,0.293,152.012,224813,4
2477,6TL5uq31JarmrpEGTNNyKG,Wiz Khalifa,Promises,61,2014,0.565,0.585,1,-5.723,0,0.0536,0.0265,0.0,0.274,0.259,140.8,210467,5
2478,0i0hqOQdyFFd4cR5s32w8x,BTS,Boy in Luv,66,2014,0.491,0.947,0,-2.252,1,0.306,0.00262,0.0,0.34,0.473,166.247,230778,4
2479,5y8qfDDccV2kEn4roGPter,Unspoken,Start A Fire,57,2014,0.513,0.875,1,-5.182,1,0.0517,0.00228,0.0,0.171,0.585,81.978,184733,4
2480,75hLNJfiXV5k2YGrbGEW51,OneRepublic,Feel Again,56,2014,0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,185080,4
2481,2lrHKMXyu8LTLxMorzJkTQ,Francesca Battistelli,He Knows My Name,57,2014,0.5,0.836,6,-6.165,1,0.0454,0.00107,4.03e-05,0.197,0.41,90.011,207173,4
2482,6w1DBbA8akxHPiBQ6nAyJq,R. Kelly,I'm a Flirt Remix (feat. T.I. & T-Pain),62,2014,0.835,0.571,8,-4.771,0,0.102,0.0716,0.0,0.0604,0.902,138.038,330600,4
2483,0xCA70t1ZA4fa9UOE0lIJm,Ed Sheeran,I'm a Mess,68,2014,0.697,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754,244573,4
2484,4VSg5K1hnbmIg4PwRdY6wV,Lana Del Rey,Shades Of Cool,64,2014,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,342093,3
2485,228ExGBaOYwzsAGotWXaqy,Los Tigres Del Norte,Qué Tal Si Eres Tu,67,2014,0.618,0.844,2,-4.377,1,0.108,0.194,0.0,0.341,0.968,187.642,178973,4
2486,2iIb73Qn02LsZwpW8RJUxh,Imagine Dragons,Friction,57,2014,0.671,0.537,8,-8.745,1,0.0358,0.0508,0.0259,0.19,0.273,104.007,201800,4
2487,6j8lAie0mdUNreql5d5Ejz,Bobby Shmurda,Bobby Bitch,59,2014,0.921,0.525,11,-8.186,1,0.413,0.0136,0.0,0.313,0.794,130.747,160383,4
2488,3DKWF8is9hzp84aSxnhlag,Romeo Santos,Necio (feat. Carlos Santana),66,2014,0.869,0.684,1,-4.915,1,0.0456,0.362,0.0,0.0737,0.88,115.052,264267,4
2489,4WmS1ZuledEAlrpJv1E22s,G-Eazy,Remember You (feat. Blackbear),59,2014,0.654,0.565,4,-8.741,0,0.196,0.345,0.0,0.157,0.207,140.079,215880,4
2490,1SwY9YgXVgRbZM6uzxS4vU,El Chapo De Sinaloa,Le Hace Falta Un Beso,67,2014,0.792,0.245,4,-8.552,1,0.0529,0.326,0.0,0.0802,0.726,102.001,167898,4
2491,3Uw0h4GVLVjoUEToSWe0gY,G-Eazy,Almost Famous,59,2014,0.696,0.522,9,-9.489,0,0.0872,0.0337,6.35e-06,0.113,0.0934,124.025,268920,4
2493,5jQYkYhoOlBW4vJ2l4TCxl,Run The Jewels,"Blockbuster Night, Pt. 1",60,2014,0.701,0.525,1,-7.938,0,0.382,0.0353,2.55e-06,0.0615,0.385,75.693,152253,4
2494,27yrt4ZgZ9ipfbndTyTwsV,Deep Inside,Painting The Horizon,62,2014,0.202,0.0023,1,-30.487,1,0.0367,0.985,0.964,0.118,0.0441,71.601,143478,4
2495,7HNpXPaTcX5CoNBjTAEWBr,Milky Chance,Down By The River,57,2014,0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,241053,4
2496,2pUrFLAbWbUqZnnSgJ2u5I,Bas,My Nigga Just Made Bail,56,2014,0.814,0.619,11,-7.82,0,0.218,0.607,0.0,0.0829,0.625,124.073,216907,4
2497,5embh0i7ZHHn3BXhjoeihX,Mila J,My Main,56,2014,0.68,0.531,10,-8.824,0,0.0351,0.0195,0.0,0.169,0.398,95.05,212720,4
2498,4TxgwAknt25blK6L6W2akh,Montana of 300,Fuck Her Brains Out,56,2014,0.741,0.861,6,-3.543,1,0.0309,0.104,0.0,0.281,0.889,115.005,302376,4
2499,0m5PQFyWWwclSA0T813jnU,Of Mice & Men,Would You Still Be There,60,2014,0.514,0.917,10,-3.612,1,0.0506,5.86e-05,7.04e-05,0.309,0.48,96.026,192507,4
2500,6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,86,2015,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4
2501,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,84,2015,0.58,0.565,0,-7.065,0,0.0488,0.0671,0.0,0.135,0.138,112.986,242253,4
2502,3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,78,2015,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4
2503,3pXF1nA74528Edde4of9CC,Bryson Tiller,Don't,79,2015,0.765,0.356,11,-5.556,0,0.196,0.222,0.0,0.0963,0.19,97.001,198293,4
2504,43PuMrRfbyyuz4QpZ3oAwN,Bryson Tiller,Exchange,79,2015,0.53,0.433,6,-10.598,1,0.185,0.108,0.0,0.135,0.274,160.14,194613,4
2505,5kNe7PE09d6Kvw5pAsx23n,Thomas Rhett,Die A Happy Man,76,2015,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4
2506,0y60itmpH0aPKsFiGxmtnh,WILLOW,Wait a Minute!,80,2015,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
2507,6y6jbcPG4Yn3Du4moXaenr,blackbear,Idfc,80,2015,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,4
2508,0QZ5yyl6B6utIWkxeBDxQN,Lord Huron,The Night We Met,75,2015,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,3
2509,67iF3DdebmElASIGoebYt1,White Noise Meditation,Brown Noise - Loopable with No Fade,75,2015,0.0,2.01e-05,5,-15.776,1,0.0,0.0,0.0,0.0,0.0,0.0,73887,0
2510,1Ser4X0TKttOvo8bgdytTP,Rae Sremmurd,Come Get Her,78,2015,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,212947,4
2511,0PXp9QxBfSKGGpWUNaws2X,Roy Woods,Drama (feat. Drake),77,2015,0.709,0.362,11,-9.814,1,0.055,0.157,0.0,0.109,0.113,122.043,251860,4
2512,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,77,2015,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4
2513,22VdIZQfgXJea34mQxlt81,The Weeknd,Can't Feel My Face,81,2015,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,213520,4
2514,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,83,2015,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
2515,0PJIbOdMs3bd5AT8liULMQ,Jeremih,oui,76,2015,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5
2516,0prNGof3XqfTvNDxHonvdK,Alessia Cara,Scars To Your Beautiful,74,2015,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230227,4
2517,2JzZzZUQj3Qff7wapcbKjc,Wiz Khalifa,See You Again (feat. Charlie Puth),82,2015,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
2518,6GnhWMhgJb7uyiiPEiEkDA,Mac Miller,Weekend (feat. Miguel),75,2015,0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,208080,4
2519,04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,Centuries,80,2015,0.394,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.044,228360,4
2520,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Ride,81,2015,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4
2521,32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,Uptown Funk (feat. Bruno Mars),81,2015,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
2522,1wHZx0LgzFHyeIZkUydNXq,Travis Scott,Antidote,77,2015,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4
2523,5XAPpyIoYF3QXP34Hv8Pvx,$uicideBoy$,Kill Yourself (Part III),77,2015,0.753,0.679,5,-7.092,0,0.0349,0.324,4.21e-05,0.423,0.19,105.977,145078,4
2524,7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,Unsteady,77,2015,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,4
2525,7FYH5AW3bVfZHJIQpq3UOA,Big Sean,I Don't Fuck With You,75,2015,0.824,0.733,1,-5.475,1,0.0613,0.0355,0.0,0.324,0.393,97.971,284387,4
2526,50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,82,2015,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4
2527,78TTtXnFQPzwqlbtbwqN0y,Rihanna,FourFiveSeconds,79,2015,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,188238,4
2528,2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Trap Queen,73,2015,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,4
2529,4S7YHmlWwfwArgd8LfSPud,A$AP Rocky,L$D,76,2015,0.598,0.252,2,-15.086,1,0.0647,0.193,0.138,0.0992,0.0352,120.06,238307,4
2530,4PhsKqMdgMEUSstTDAmMpg,The Weeknd,Often,77,2015,0.569,0.629,7,-9.837,0,0.0485,0.218,0.0,0.135,0.0726,134.035,249040,4
2531,4jTiyLlOJVJj3mCr7yfPQD,Rae Sremmurd,This Could Be Us,75,2015,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,206307,4
2532,5NQbUaeTEOGdD6hHcre0dZ,Fetty Wap,679 (feat. Remy Boyz),75,2015,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,4
2533,5tsI3xxDHDgzHhn30LTQNz,Mike Stud,These Days,74,2015,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,4
2534,51EC3I1nQXpec4gDk0mQyP,Travis Scott,90210 (feat. Kacy Hill),74,2015,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,339067,4
2535,0SF38KDlXNLJAxbYyOMnCy,Cody Jinks,Loud and Heavy,71,2015,0.502,0.685,0,-5.847,0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978,229928,4
2536,11Rm75lU5EmETsTR22C0gT,Ocean Waves For Sleep,Rolling Ocean Waves,72,2015,0.127,0.941,1,-16.083,0,0.0509,0.813,0.988,0.178,1e-05,82.144,96872,3
2537,3I7krC8kr0gFR7P6vInR1I,Billy Currington,Do I Make You Wanna,71,2015,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,234307,4
2538,0jllH0usRFD4LJkJnGK9Lf,Olivia O'Brien,Complicated,78,2015,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,189000,4
2539,2YlZnw2ikdb837oKMKjBkW,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),78,2015,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053,3
2540,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,77,2015,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
2541,2TI2fw9FWPeah6N4k1b4NU,Cavetown,This Is Home,74,2015,0.81,0.266,7,-12.478,1,0.0407,0.56,1.05e-06,0.0962,0.212,130.041,226073,4
2542,0H04yVa3DJxoXbLBpAb7iV,Chris Young,I'm Comin' Over,70,2015,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,197280,4
2543,27GmP9AWRs744SzKcpJsTZ,Drake,Jumpman,74,2015,0.852,0.553,1,-7.286,1,0.187,0.0563,0.0,0.332,0.656,142.072,205879,4
2544,1Lim1Py7xBgbAkAys3AGAG,Major Lazer,Lean On,73,2015,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
2545,40YcuQysJ0KlGQTeGUosTC,G-Eazy,"Me, Myself & I",77,2015,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,251467,4
2546,6Knv6wdA0luoMUuuoYi2i1,Flo Rida,My House,76,2015,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
2547,34oWbFBfGEElvgO0a5c9V4,Kodak Black,No Flockin',70,2015,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,165291,4
2548,56twMOlq9DJc3EgpVUVIrW,Demi Lovato,Stone Cold,77,2015,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,191308,3
2549,4irYeuAi87yyGHcI4h9s0x,$uicideBoy$,Paris,74,2015,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,111020,4
2550,4NYwy0R3NdvORX2B6OZXBT,Trey Songz,Slow Motion,73,2015,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4
2551,5jsw9uXEGuKyJzs0boZ1bT,Shawn Mendes,Stitches,74,2015,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,206880,4
2552,0NeJjNlprGfZpeX2LQuN6c,Leon Bridges,River,74,2015,0.658,0.179,8,-10.866,1,0.0448,0.689,0.0,0.17,0.191,128.128,238560,4
2553,0tV8pOpiNsKqUys0ilUcXz,Andra Day,Rise Up,76,2015,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,253342,4
2554,4frLb7nWtsz2ymBE6k2GRP,The Weeknd,Earned It (Fifty Shades Of Grey),71,2015,0.647,0.291,2,-8.275,0,0.0363,0.408,0.0,0.0771,0.4,119.839,277680,3
2555,5rgrBsAFYMun6yhtnLKRPz,Bryson Tiller,Right My Wrongs,72,2015,0.538,0.449,1,-8.078,1,0.0463,0.344,0.0,0.157,0.27,132.639,249320,4
2557,3WjyiSbfR74pjWXQ3IaFKJ,Jeremih,Impatient,73,2015,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,4
2558,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,80,2015,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4
2559,08zJpaUQVi9FrKv2e32Bah,Jeremih,Planez,72,2015,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,4
2560,0Mn3amMRMoabaoTf1Publ4,Demi Lovato,Confident,75,2015,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
2561,4h0zU3O9R5xzuTmNO7dNDU,Ruth B.,Lost Boy,76,2015,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,275280,4
2562,7q0aQpiLv5tIsupcgQ3Ny4,George Ezra,Budapest,68,2015,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.81,200733,4
2563,0NBiC3zLXoBQXBjsbnbwJq,Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),71,2015,0.831,0.514,7,-6.695,1,0.0368,0.203,0.000156,0.115,0.397,114.94,244340,4
2564,5fSPbm5lcwtqwXkeQQswW8,Eric Church,Record Year,69,2015,0.589,0.641,5,-8.12,1,0.0838,0.205,0.0,0.0864,0.57,160.031,179347,4
2565,7uJH0YdSZL6psjxI6Xy08b,The Weeknd,Acquainted,73,2015,0.372,0.477,7,-9.838,0,0.0497,0.484,0.0,0.0844,0.254,101.097,348853,4
